time	type	subtype	content
24.825	event	input	poke_6
24.884	event	input	poke_6_out
25.909	state		initiation_state
27.161	event	sync	rsync
29.141	event	input	poke_5
29.142	state		choice_state
29.185	event	input	poke_5_out
29.673	event	input	poke_6
29.674	state		chose_right
29.675	variable	print	{"n_trials": 3, "n_rewards": 2, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5648439, "threshold_crossed": false}
30.175	state		reward_right
30.245	state		reward_consumption
33.317	event	input	poke_6_out
33.344	event	input	poke_6
34.380	event	sync	rsync
37.039	event	input	poke_6_out
37.180	event	input	poke_6
38.023	event	input	poke_6_out
39.024	event	timer	consumption_timer
39.024	state		inter_trial_interval
40.238	event	sync	rsync
40.248	event	input	poke_5
40.298	event	input	poke_5_out
41.462	state		initiation_state
41.491	event	input	poke_4
41.593	event	input	poke_4_out
41.661	event	input	poke_4
41.835	event	input	poke_4_out
42.004	event	sync	rsync
42.264	event	input	poke_5
42.265	state		forced_choice_right
42.336	event	input	poke_5_out
42.417	event	input	poke_5
42.756	event	input	poke_5_out
43.276	event	input	poke_4
44.053	event	input	poke_4_out
44.088	event	input	poke_4
44.558	event	input	poke_4_out
44.934	event	input	poke_5
45.014	event	input	poke_5_out
45.435	event	input	poke_6
45.436	state		chose_right
45.437	variable	print	{"n_trials": 4, "n_rewards": 3, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5648439, "threshold_crossed": false}
45.938	state		reward_right
46.008	state		reward_consumption
49.708	event	sync	rsync
50.455	event	sync	rsync
53.463	event	sync	rsync
53.481	event	input	poke_6_out
53.502	event	input	poke_6
56.072	event	input	poke_6_out
57.073	event	timer	consumption_timer
57.073	state		inter_trial_interval
57.854	event	sync	rsync
58.112	state		initiation_state
58.647	event	sync	rsync
63.336	event	sync	rsync
65.190	event	input	poke_6
65.229	event	input	poke_6_out
65.266	event	input	poke_6
65.346	event	input	poke_6_out
66.466	event	input	poke_5
66.467	state		forced_choice_left
66.564	event	input	poke_5_out
67.103	event	input	poke_4
67.104	state		chose_left
67.105	variable	print	{"n_trials": 5, "n_rewards": 3, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5648439, "threshold_crossed": false}
67.605	state		no_reward
67.705	state		reward_consumption
68.065	event	input	poke_4_out
68.146	event	input	poke_4
68.174	event	input	poke_4_out
68.763	event	input	poke_5
68.819	event	input	poke_5_out
69.175	event	timer	consumption_timer
69.175	state		inter_trial_interval
69.910	event	input	poke_5
69.988	event	input	poke_5_out
70.515	event	input	poke_6
71.030	event	input	poke_6_out
72.105	state		initiation_state
72.267	event	sync	rsync
72.312	event	input	poke_5
72.313	state		choice_state
72.350	event	input	poke_5_out
72.693	event	input	poke_4
72.694	state		chose_left
72.695	variable	print	{"n_trials": 6, "n_rewards": 4, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.498473, "threshold_crossed": false}
73.196	state		reward_left
73.267	state		reward_consumption
73.503	event	sync	rsync
81.967	event	input	poke_4_out
82.023	event	input	poke_4
82.499	event	sync	rsync
83.548	event	sync	rsync
84.161	event	input	poke_4_out
85.102	event	sync	rsync
85.161	event	timer	consumption_timer
85.161	state		inter_trial_interval
85.976	event	input	poke_4
85.999	event	input	poke_4_out
87.999	state		initiation_state
88.555	event	input	poke_5
88.556	state		choice_state
88.632	event	input	poke_5_out
89.108	event	input	poke_6
89.109	state		chose_right
89.110	variable	print	{"n_trials": 7, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.557404, "threshold_crossed": false}
89.611	state		reward_right
89.681	state		reward_consumption
93.398	event	sync	rsync
95.501	event	input	poke_6_out
96.450	event	input	poke_6
96.483	event	input	poke_6_out
96.508	event	input	poke_6
96.680	event	input	poke_6_out
97.680	event	timer	consumption_timer
97.680	state		inter_trial_interval
99.460	state		initiation_state
100.312	event	input	poke_4
100.461	event	input	poke_4_out
100.596	event	input	poke_4
100.662	event	input	poke_4_out
100.830	event	sync	rsync
101.094	event	input	poke_5
101.095	state		choice_state
101.248	event	input	poke_5_out
101.687	event	input	poke_6
101.688	state		chose_right
101.689	variable	print	{"n_trials": 8, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6094104, "threshold_crossed": false}
102.190	state		no_reward
102.290	state		reward_consumption
102.880	event	input	poke_6_out
103.881	event	timer	consumption_timer
103.886	state		inter_trial_interval
105.152	state		initiation_state
108.024	event	input	poke_4
108.086	event	input	poke_4_out
108.196	event	input	poke_4
108.307	event	input	poke_4_out
108.672	event	input	poke_5
108.673	state		choice_state
108.746	event	input	poke_5_out
109.136	event	input	poke_4
109.137	state		chose_left
109.138	variable	print	{"n_trials": 9, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5378028, "threshold_crossed": false}
109.639	state		no_reward
109.739	state		reward_consumption
110.216	event	sync	rsync
110.395	event	input	poke_4_out
111.144	event	input	poke_5
111.186	event	input	poke_5_out
111.395	event	timer	consumption_timer
111.395	state		inter_trial_interval
112.134	event	input	poke_5
112.224	event	input	poke_5_out
112.372	event	input	poke_5
112.401	event	input	poke_5_out
114.244	state		initiation_state
114.665	event	input	poke_5
114.666	state		forced_choice_left
114.748	event	input	poke_5_out
115.312	event	input	poke_6
115.693	event	input	poke_6_out
116.568	event	input	poke_4
116.569	state		chose_left
116.570	variable	print	{"n_trials": 10, "n_rewards": 5, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5378028, "threshold_crossed": false}
116.579	event	sync	rsync
117.070	state		no_reward
117.170	state		reward_consumption
117.592	event	input	poke_4_out
118.593	event	timer	consumption_timer
118.593	state		inter_trial_interval
119.630	event	input	poke_4
119.712	event	input	poke_4_out
119.743	event	input	poke_4
119.781	event	input	poke_4_out
120.082	event	input	poke_4
120.113	event	input	poke_4_out
120.210	state		initiation_state
120.628	event	input	poke_5
120.629	state		choice_state
120.701	event	input	poke_5_out
121.192	event	input	poke_6
121.193	state		chose_right
121.194	variable	print	{"n_trials": 11, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.5921124, "threshold_crossed": false}
121.695	state		no_reward
121.795	state		reward_consumption
122.074	event	sync	rsync
122.088	event	input	poke_6_out
123.089	event	timer	consumption_timer
123.089	state		inter_trial_interval
124.830	state		initiation_state
124.919	event	input	poke_5
124.921	state		choice_state
124.962	event	input	poke_5_out
125.121	event	input	poke_5
125.203	event	input	poke_5_out
125.556	event	input	poke_6
125.557	state		chose_right
125.558	variable	print	{"n_trials": 12, "n_rewards": 6, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6400404, "threshold_crossed": false}
126.059	state		reward_right
126.129	state		reward_consumption
130.434	event	input	poke_6_out
130.688	event	sync	rsync
131.435	event	timer	consumption_timer
131.435	state		inter_trial_interval
131.745	event	input	poke_6
131.894	event	input	poke_6_out
132.632	state		initiation_state
133.917	event	input	poke_4
134.009	event	input	poke_4_out
134.466	event	input	poke_5
134.467	state		forced_choice_right
134.524	event	input	poke_5_out
134.996	event	input	poke_4
135.396	event	input	poke_4_out
135.684	event	input	poke_5
135.752	event	input	poke_5_out
136.153	event	input	poke_6
136.154	state		chose_right
136.155	variable	print	{"n_trials": 13, "n_rewards": 6, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6400404, "threshold_crossed": false}
136.661	state		no_reward
136.761	state		reward_consumption
137.297	event	input	poke_6_out
138.298	event	timer	consumption_timer
138.298	state		inter_trial_interval
139.527	event	sync	rsync
139.587	state		initiation_state
144.362	event	sync	rsync
146.139	event	sync	rsync
150.746	event	input	poke_4
150.774	event	input	poke_4_out
151.419	event	input	poke_5
151.420	state		choice_state
151.499	event	input	poke_5_out
151.931	event	sync	rsync
153.210	event	input	poke_6
153.212	state		chose_right
153.213	variable	print	{"n_trials": 14, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6823368, "threshold_crossed": false}
153.713	state		reward_right
153.783	state		reward_consumption
157.354	event	sync	rsync
161.029	event	input	poke_6_out
161.043	event	input	poke_6
161.129	event	input	poke_6_out
162.099	event	sync	rsync
162.130	event	timer	consumption_timer
162.130	state		inter_trial_interval
164.286	state		initiation_state
166.052	event	input	poke_5
166.054	state		choice_state
166.087	event	input	poke_5_out
166.491	event	input	poke_4
166.492	state		chose_left
166.493	variable	print	{"n_trials": 15, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.6021601, "threshold_crossed": false}
166.994	state		no_reward
167.094	state		reward_consumption
167.615	event	input	poke_4_out
168.284	event	sync	rsync
168.616	event	timer	consumption_timer
168.616	state		inter_trial_interval
169.276	event	input	poke_5
169.351	event	input	poke_5_out
169.412	event	input	poke_5
169.448	event	input	poke_5_out
169.707	event	input	poke_5
169.887	event	input	poke_5_out
170.952	state		initiation_state
171.889	event	sync	rsync
173.143	event	input	poke_5
173.145	state		choice_state
173.176	event	input	poke_5_out
173.215	event	input	poke_5
173.293	event	input	poke_5_out
173.767	event	input	poke_6
173.768	state		chose_right
173.769	variable	print	{"n_trials": 16, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6489076, "threshold_crossed": false}
174.270	state		no_reward
174.370	state		reward_consumption
175.180	event	input	poke_6_out
176.181	event	timer	consumption_timer
176.181	state		inter_trial_interval
177.807	event	input	poke_5
177.893	event	input	poke_5_out
177.938	event	sync	rsync
178.555	state		initiation_state
179.200	event	input	poke_4
179.447	event	input	poke_4_out
180.115	event	input	poke_5
180.116	state		choice_state
180.166	event	input	poke_5_out
180.260	event	input	poke_5
180.299	event	input	poke_5_out
180.758	event	input	poke_6
180.759	state		chose_right
180.760	variable	print	{"n_trials": 17, "n_rewards": 8, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.690162, "threshold_crossed": false}
181.261	state		reward_right
181.331	state		reward_consumption
183.865	event	sync	rsync
186.641	event	input	poke_6_out
187.641	event	timer	consumption_timer
187.641	state		inter_trial_interval
188.147	event	sync	rsync
189.240	state		initiation_state
189.531	event	input	poke_4
189.636	event	input	poke_4_out
190.228	event	input	poke_5
190.229	state		choice_state
190.250	event	input	poke_5_out
190.829	event	input	poke_6
190.830	state		chose_right
190.831	variable	print	{"n_trials": 18, "n_rewards": 9, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7265689, "threshold_crossed": false}
191.332	state		reward_right
191.402	state		reward_consumption
192.599	event	sync	rsync
195.229	event	sync	rsync
196.818	event	sync	rsync
198.279	event	input	poke_6_out
198.326	event	input	poke_6
199.545	event	input	poke_6_out
199.586	event	input	poke_6
199.687	event	input	poke_6_out
200.605	event	input	poke_6
200.667	event	input	poke_6_out
201.667	event	timer	consumption_timer
201.667	state		inter_trial_interval
202.989	state		initiation_state
203.270	event	input	poke_5
203.271	state		choice_state
203.304	event	input	poke_5_out
203.821	event	input	poke_4
203.823	state		chose_left
203.824	variable	print	{"n_trials": 19, "n_rewards": 10, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.6411948, "threshold_crossed": false}
204.184	event	sync	rsync
204.324	state		reward_left
204.395	state		reward_consumption
207.973	event	input	poke_4_out
208.017	event	input	poke_4
208.078	event	input	poke_4_out
208.100	event	input	poke_4
209.300	event	sync	rsync
209.614	event	input	poke_4_out
210.150	event	input	poke_4
210.365	event	sync	rsync
210.531	event	input	poke_4_out
211.531	event	timer	consumption_timer
211.531	state		inter_trial_interval
212.576	event	sync	rsync
213.650	state		initiation_state
214.178	event	input	poke_5
214.179	state		forced_choice_left
214.205	event	input	poke_5_out
214.601	event	input	poke_4
214.602	state		chose_left
214.603	variable	print	{"n_trials": 20, "n_rewards": 11, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.6411948, "threshold_crossed": false}
215.104	state		reward_left
215.175	state		reward_consumption
220.046	event	input	poke_4_out
220.056	event	input	poke_4
221.113	event	sync	rsync
222.375	event	input	poke_4_out
222.403	event	input	poke_4
222.486	event	input	poke_4_out
222.508	event	input	poke_4
222.619	event	input	poke_4_out
222.681	event	input	poke_4
222.743	event	input	poke_4_out
222.944	event	sync	rsync
223.041	event	input	poke_4
223.419	event	input	poke_4_out
224.420	event	timer	consumption_timer
224.420	state		inter_trial_interval
226.316	state		initiation_state
226.767	event	input	poke_5
226.769	state		choice_state
226.868	event	input	poke_5_out
227.245	event	input	poke_4
227.247	state		chose_left
227.248	variable	print	{"n_trials": 21, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5658525, "threshold_crossed": false}
227.748	state		no_reward
227.848	state		reward_consumption
228.301	event	input	poke_4_out
228.934	event	sync	rsync
229.302	event	timer	consumption_timer
229.302	state		inter_trial_interval
230.279	event	input	poke_5
230.333	event	input	poke_5_out
230.595	event	sync	rsync
231.186	state		initiation_state
235.195	event	sync	rsync
235.256	event	input	poke_5
235.257	state		choice_state
235.354	event	input	poke_5_out
235.871	event	input	poke_4
235.873	state		chose_left
235.874	variable	print	{"n_trials": 22, "n_rewards": 12, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.499363, "threshold_crossed": false}
236.374	state		reward_left
236.445	state		reward_consumption
242.343	event	input	poke_4_out
242.358	event	input	poke_4
242.461	event	input	poke_4_out
242.504	event	input	poke_4
244.040	event	sync	rsync
248.170	event	input	poke_4_out
248.211	event	input	poke_4
248.278	event	input	poke_4_out
248.352	event	input	poke_4
250.495	event	input	poke_4_out
251.496	event	timer	consumption_timer
251.496	state		inter_trial_interval
252.897	event	input	poke_5
252.986	event	input	poke_5_out
253.004	state		initiation_state
253.359	event	input	poke_4
253.431	event	sync	rsync
254.292	event	input	poke_4_out
255.099	event	input	poke_4
255.768	event	input	poke_4_out
256.226	event	input	poke_5
256.227	state		choice_state
256.289	event	input	poke_5_out
256.641	event	input	poke_4
256.642	state		chose_left
256.643	variable	print	{"n_trials": 23, "n_rewards": 12, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4406863, "threshold_crossed": false}
257.144	state		no_reward
257.244	state		reward_consumption
257.731	event	sync	rsync
258.155	event	input	poke_4_out
259.155	event	timer	consumption_timer
259.155	state		inter_trial_interval
261.411	state		initiation_state
261.867	event	input	poke_5
261.868	state		forced_choice_right
261.925	event	input	poke_5_out
262.238	event	input	poke_4
263.191	event	input	poke_4_out
264.022	event	input	poke_4
264.442	event	sync	rsync
264.524	event	input	poke_4_out
264.883	event	input	poke_5
264.912	event	input	poke_5_out
265.429	event	input	poke_4
266.072	event	input	poke_4_out
268.661	event	input	poke_6
268.662	state		chose_right
268.663	variable	print	{"n_trials": 24, "n_rewards": 13, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4406863, "threshold_crossed": false}
269.163	state		reward_right
269.233	state		reward_consumption
271.905	event	sync	rsync
275.381	event	input	poke_6_out
275.407	event	input	poke_6
275.774	event	input	poke_6_out
276.774	event	timer	consumption_timer
276.774	state		inter_trial_interval
278.414	state		initiation_state
278.637	event	sync	rsync
280.497	event	input	poke_5
280.499	state		choice_state
280.553	event	input	poke_5_out
280.914	event	sync	rsync
281.126	event	input	poke_4
281.127	state		chose_left
281.128	variable	print	{"n_trials": 25, "n_rewards": 13, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3889043, "threshold_crossed": false}
281.179	event	input	poke_4_out
281.260	event	input	poke_4
281.628	state		no_reward
281.728	state		reward_consumption
282.275	event	input	poke_4_out
283.163	event	sync	rsync
283.276	event	timer	consumption_timer
283.276	state		inter_trial_interval
285.489	event	input	poke_5
285.542	event	input	poke_5_out
286.093	state		initiation_state
286.200	event	input	poke_5
286.202	state		choice_state
286.294	event	input	poke_5_out
286.696	event	input	poke_4
286.697	state		chose_left
286.698	variable	print	{"n_trials": 26, "n_rewards": 13, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3432069, "threshold_crossed": false}
287.199	state		no_reward
287.299	state		reward_consumption
287.852	event	input	poke_4_out
288.852	event	timer	consumption_timer
288.852	state		inter_trial_interval
289.683	event	input	poke_5
289.698	event	input	poke_5_out
289.979	event	input	poke_5
290.072	event	input	poke_5_out
290.159	event	sync	rsync
290.226	state		initiation_state
290.626	event	input	poke_4
290.892	event	input	poke_4_out
291.120	event	sync	rsync
291.589	event	input	poke_4
292.430	event	input	poke_4_out
292.853	event	input	poke_5
292.854	state		choice_state
292.924	event	input	poke_5_out
292.998	event	sync	rsync
293.272	event	input	poke_4
293.273	state		chose_left
293.274	variable	print	{"n_trials": 27, "n_rewards": 13, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.302879, "threshold_crossed": false}
293.775	state		no_reward
293.875	state		reward_consumption
294.218	event	input	poke_4_out
294.897	event	sync	rsync
295.218	event	timer	consumption_timer
295.218	state		inter_trial_interval
295.297	event	input	poke_5
295.351	event	input	poke_5_out
296.381	event	input	poke_5
296.472	event	input	poke_5_out
297.200	state		initiation_state
297.254	event	sync	rsync
297.985	event	input	poke_5
297.987	state		forced_choice_right
298.083	event	input	poke_5_out
298.458	event	input	poke_6
298.459	state		chose_right
298.460	variable	print	{"n_trials": 28, "n_rewards": 14, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.302879, "threshold_crossed": false}
298.960	state		reward_right
298.980	event	sync	rsync
299.030	state		reward_consumption
302.609	event	input	poke_6_out
303.609	event	timer	consumption_timer
303.609	state		inter_trial_interval
304.839	event	input	poke_4
304.869	event	input	poke_4_out
304.954	event	input	poke_4
305.048	event	input	poke_4_out
305.080	state		initiation_state
305.668	event	input	poke_5
305.669	state		choice_state
305.759	event	input	poke_5_out
306.196	event	input	poke_6
306.198	state		chose_right
306.198	variable	print	{"n_trials": 29, "n_rewards": 15, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3847929, "threshold_crossed": false}
306.699	state		reward_right
306.769	state		reward_consumption
307.368	event	sync	rsync
312.486	event	input	poke_6_out
312.511	event	input	poke_6
313.745	event	input	poke_6_out
313.783	event	sync	rsync
313.791	event	input	poke_6
314.348	event	input	poke_6_out
315.349	event	timer	consumption_timer
315.349	state		inter_trial_interval
317.124	state		initiation_state
317.309	event	input	poke_4
317.396	event	input	poke_4_out
318.038	event	input	poke_5
318.039	state		choice_state
318.117	event	input	poke_5_out
318.667	event	input	poke_6
318.669	state		chose_right
318.670	variable	print	{"n_trials": 30, "n_rewards": 16, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4570816, "threshold_crossed": false}
319.170	state		reward_right
319.240	state		reward_consumption
321.974	event	input	poke_6_out
321.994	event	input	poke_6
323.171	event	sync	rsync
323.515	event	input	poke_6_out
324.506	event	sync	rsync
324.515	event	timer	consumption_timer
324.515	state		inter_trial_interval
326.011	state		initiation_state
326.245	event	input	poke_5
326.246	state		choice_state
326.306	event	input	poke_5_out
326.894	event	input	poke_4
326.895	state		chose_left
326.896	variable	print	{"n_trials": 31, "n_rewards": 16, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4033731, "threshold_crossed": false}
327.397	state		no_reward
327.497	state		reward_consumption
327.882	event	input	poke_4_out
328.882	event	timer	consumption_timer
328.882	state		inter_trial_interval
330.750	event	input	poke_5
330.808	event	input	poke_5_out
331.770	state		initiation_state
332.090	event	sync	rsync
333.624	event	input	poke_5
333.625	state		forced_choice_right
333.660	event	input	poke_5_out
334.005	event	input	poke_6
334.006	state		chose_right
334.007	variable	print	{"n_trials": 32, "n_rewards": 16, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.4033731, "threshold_crossed": false}
334.508	state		no_reward
334.608	state		reward_consumption
335.140	event	input	poke_6_out
336.140	event	timer	consumption_timer
336.140	state		inter_trial_interval
337.178	state		initiation_state
337.419	event	input	poke_5
337.421	state		choice_state
337.493	event	input	poke_5_out
338.027	event	input	poke_4
338.028	state		chose_left
338.029	variable	print	{"n_trials": 33, "n_rewards": 17, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.3559755, "threshold_crossed": false}
338.530	state		reward_left
338.601	state		reward_consumption
339.171	event	sync	rsync
342.995	event	sync	rsync
343.456	event	input	poke_4_out
343.498	event	input	poke_4
343.553	event	input	poke_4_out
343.613	event	input	poke_4
343.675	event	input	poke_4_out
344.473	event	input	poke_4
344.536	event	input	poke_4_out
345.536	event	timer	consumption_timer
345.536	state		inter_trial_interval
347.372	event	input	poke_4
347.417	event	input	poke_4_out
347.880	event	input	poke_5
347.966	event	input	poke_5_out
348.196	state		initiation_state
348.660	event	input	poke_5
348.661	state		choice_state
348.734	event	input	poke_5_out
349.086	event	input	poke_4
349.087	state		chose_left
349.088	variable	print	{"n_trials": 34, "n_rewards": 18, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.3141473, "threshold_crossed": false}
349.588	state		reward_left
349.659	state		reward_consumption
351.967	event	sync	rsync
352.690	event	input	poke_4_out
353.691	event	timer	consumption_timer
353.691	state		inter_trial_interval
353.833	event	input	poke_4
355.022	event	input	poke_4_out
355.901	state		initiation_state
356.013	event	input	poke_5
356.014	state		forced_choice_left
356.084	event	input	poke_5_out
356.379	event	input	poke_4
356.380	state		chose_left
356.381	variable	print	{"n_trials": 35, "n_rewards": 18, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3141473, "threshold_crossed": false}
356.882	state		no_reward
356.982	state		reward_consumption
357.252	event	input	poke_4_out
357.649	event	sync	rsync
358.257	event	timer	consumption_timer
358.257	state		inter_trial_interval
358.660	event	sync	rsync
358.935	event	input	poke_5
358.982	event	input	poke_5_out
359.058	event	input	poke_5
359.143	event	input	poke_5_out
359.415	state		initiation_state
359.730	event	input	poke_6
360.268	event	input	poke_6_out
361.432	event	input	poke_5
361.433	state		choice_state
361.498	event	input	poke_5_out
361.952	event	input	poke_6
361.953	state		chose_right
361.954	variable	print	{"n_trials": 36, "n_rewards": 19, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3947371, "threshold_crossed": false}
362.455	state		reward_right
362.525	state		reward_consumption
366.611	event	sync	rsync
367.229	event	input	poke_6_out
367.249	event	input	poke_6
367.876	event	input	poke_6_out
367.898	event	input	poke_6
367.914	event	input	poke_6_out
368.915	event	timer	consumption_timer
368.915	state		inter_trial_interval
371.274	event	input	poke_4
371.389	event	input	poke_4_out
371.643	state		initiation_state
371.653	event	input	poke_4
371.708	event	input	poke_4_out
372.169	event	input	poke_5
372.170	state		choice_state
372.219	event	input	poke_5_out
372.576	event	input	poke_6
372.578	state		chose_right
372.579	variable	print	{"n_trials": 37, "n_rewards": 20, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4658574, "threshold_crossed": false}
372.854	event	sync	rsync
373.079	state		reward_right
373.149	state		reward_consumption
379.572	event	sync	rsync
380.050	event	input	poke_6_out
380.070	event	input	poke_6
380.133	event	input	poke_6_out
380.194	event	input	poke_6
380.278	event	input	poke_6_out
381.279	event	timer	consumption_timer
381.279	state		inter_trial_interval
382.609	event	input	poke_4
382.759	event	input	poke_4_out
383.644	state		initiation_state
387.313	event	input	poke_5
387.314	state		choice_state
387.408	event	sync	rsync
387.414	event	input	poke_5_out
388.168	event	input	poke_6
388.170	state		chose_right
388.171	variable	print	{"n_trials": 38, "n_rewards": 21, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5286208, "threshold_crossed": false}
388.671	state		reward_right
388.741	state		reward_consumption
