time	type	subtype	content
17.350	state		inter_trial_interval
18.845	event	sync	rsync
19.413	state		initiation_state
21.763	event	input	poke_5
21.764	state		forced_choice_left
21.817	event	input	poke_5_out
22.313	event	input	poke_4
22.314	state		chose_left
22.315	variable	print	{"n_trials": 3, "n_rewards": 1, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5069036, "threshold_crossed": false}
22.816	state		no_reward
22.916	state		reward_consumption
23.234	event	input	poke_4_out
24.234	event	timer	consumption_timer
24.234	state		inter_trial_interval
24.559	event	input	poke_5
24.684	event	input	poke_5_out
25.450	state		initiation_state
25.833	event	input	poke_5
25.834	state		choice_state
25.916	event	input	poke_5_out
26.046	event	sync	rsync
26.415	event	input	poke_4
26.417	state		chose_left
26.418	variable	print	{"n_trials": 4, "n_rewards": 1, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4473408, "threshold_crossed": false}
26.918	state		no_reward
27.018	state		reward_consumption
27.429	event	input	poke_4_out
28.430	event	timer	consumption_timer
28.430	state		inter_trial_interval
31.298	state		initiation_state
31.391	event	input	poke_5
31.392	state		choice_state
31.478	event	input	poke_5_out
31.892	event	input	poke_6
31.893	state		chose_right
31.894	variable	print	{"n_trials": 5, "n_rewards": 2, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.51228, "threshold_crossed": false}
32.394	state		reward_right
32.464	state		reward_consumption
34.322	event	sync	rsync
36.044	event	input	poke_6_out
36.828	event	sync	rsync
37.045	event	timer	consumption_timer
37.045	state		inter_trial_interval
37.903	event	sync	rsync
39.268	event	sync	rsync
39.808	state		initiation_state
40.802	event	input	poke_5
40.804	state		choice_state
40.878	event	input	poke_5_out
41.332	event	input	poke_6
41.333	state		chose_right
41.334	variable	print	{"n_trials": 6, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5695886, "threshold_crossed": false}
41.571	event	sync	rsync
41.835	state		reward_right
41.905	state		reward_consumption
44.015	event	sync	rsync
46.665	event	input	poke_6_out
47.666	event	timer	consumption_timer
47.666	state		inter_trial_interval
48.931	event	sync	rsync
49.022	state		initiation_state
52.037	event	sync	rsync
57.439	event	sync	rsync
59.096	event	input	poke_5
59.097	state		choice_state
59.311	event	input	poke_5_out
59.655	event	input	poke_4
59.656	state		chose_left
59.657	variable	print	{"n_trials": 7, "n_rewards": 4, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.5026602, "threshold_crossed": false}
60.158	state		reward_left
60.229	state		reward_consumption
63.782	event	input	poke_4_out
63.798	event	input	poke_4
64.797	event	sync	rsync
65.284	event	input	poke_4_out
66.284	event	timer	consumption_timer
66.284	state		inter_trial_interval
67.606	event	sync	rsync
67.751	event	input	poke_5
67.881	event	input	poke_5_out
67.907	event	input	poke_5
68.031	event	input	poke_5_out
68.088	state		initiation_state
68.593	event	input	poke_5
68.594	state		forced_choice_right
68.687	event	input	poke_5_out
69.062	event	input	poke_6
69.063	state		chose_right
69.064	variable	print	{"n_trials": 8, "n_rewards": 5, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5026602, "threshold_crossed": false}
69.564	state		reward_right
69.634	state		reward_consumption
73.480	event	sync	rsync
74.695	event	input	poke_6_out
75.696	event	timer	consumption_timer
75.696	state		inter_trial_interval
76.013	event	sync	rsync
78.032	state		initiation_state
78.092	event	sync	rsync
79.139	event	input	poke_6
79.984	event	input	poke_6_out
80.590	event	input	poke_5
80.592	state		choice_state
80.608	event	sync	rsync
80.708	event	input	poke_5_out
81.067	event	input	poke_4
81.068	state		chose_left
81.069	variable	print	{"n_trials": 9, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.443596, "threshold_crossed": false}
81.570	state		no_reward
81.670	state		reward_consumption
81.927	event	input	poke_4_out
82.927	event	timer	consumption_timer
82.927	state		inter_trial_interval
84.197	state		initiation_state
86.370	event	input	poke_5
86.371	state		forced_choice_left
86.414	event	sync	rsync
86.496	event	input	poke_5_out
86.841	event	input	poke_4
86.842	state		chose_left
86.843	variable	print	{"n_trials": 10, "n_rewards": 5, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.443596, "threshold_crossed": false}
87.344	state		no_reward
87.444	state		reward_consumption
87.618	event	input	poke_4_out
88.474	event	input	poke_5
88.530	event	input	poke_5_out
88.619	event	timer	consumption_timer
88.619	state		inter_trial_interval
90.630	state		initiation_state
91.156	event	input	poke_5
91.157	state		choice_state
91.225	event	input	poke_5_out
91.571	event	input	poke_6
91.573	state		chose_right
91.574	variable	print	{"n_trials": 11, "n_rewards": 6, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5089753, "threshold_crossed": false}
92.075	state		reward_right
92.145	state		reward_consumption
92.464	event	sync	rsync
94.488	event	sync	rsync
95.258	event	input	poke_6_out
96.259	event	timer	consumption_timer
96.259	state		inter_trial_interval
96.305	event	sync	rsync
98.178	state		initiation_state
100.342	event	sync	rsync
106.621	event	input	poke_5
106.623	state		choice_state
106.703	event	input	poke_5_out
107.239	event	input	poke_6
107.240	state		chose_right
107.241	variable	print	{"n_trials": 12, "n_rewards": 6, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.5666722, "threshold_crossed": false}
107.741	state		no_reward
107.752	event	sync	rsync
107.841	state		reward_consumption
108.096	event	input	poke_6_out
108.356	event	sync	rsync
109.096	event	timer	consumption_timer
109.096	state		inter_trial_interval
110.735	event	input	poke_5
110.790	event	input	poke_5_out
111.008	event	input	poke_5
111.086	event	input	poke_5_out
111.610	event	input	poke_6
112.038	state		initiation_state
112.092	event	input	poke_6_out
114.355	event	input	poke_5
114.356	state		choice_state
114.400	event	input	poke_5_out
114.778	event	input	poke_6
114.779	state		chose_right
114.780	variable	print	{"n_trials": 13, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6175896, "threshold_crossed": false}
115.281	state		reward_right
115.351	state		reward_consumption
116.041	event	sync	rsync
118.549	event	input	poke_6_out
119.549	event	timer	consumption_timer
119.549	state		inter_trial_interval
121.218	state		initiation_state
121.661	event	input	poke_5
121.662	state		choice_state
121.702	event	input	poke_5_out
122.122	event	sync	rsync
122.123	event	input	poke_4
122.124	state		chose_left
122.125	variable	print	{"n_trials": 14, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5450209, "threshold_crossed": false}
122.626	state		no_reward
122.726	state		reward_consumption
122.901	event	input	poke_4_out
123.167	event	sync	rsync
123.902	event	timer	consumption_timer
123.902	state		inter_trial_interval
125.097	event	input	poke_5
125.133	event	input	poke_5_out
125.301	state		initiation_state
125.422	event	input	poke_5
125.423	state		choice_state
125.559	event	input	poke_5_out
125.910	event	input	poke_6
125.912	state		chose_right
125.913	variable	print	{"n_trials": 15, "n_rewards": 8, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5984824, "threshold_crossed": false}
126.413	state		reward_right
126.483	state		reward_consumption
129.594	event	input	poke_6_out
129.674	event	sync	rsync
130.594	event	timer	consumption_timer
130.594	state		inter_trial_interval
132.942	state		initiation_state
136.887	event	sync	rsync
143.529	event	input	poke_5
143.530	state		forced_choice_left
143.620	event	input	poke_5_out
144.687	event	input	poke_5
144.773	event	input	poke_5_out
145.570	event	sync	rsync
154.867	event	sync	rsync
159.526	event	sync	rsync
164.711	event	input	poke_4
164.717	state		chose_left
164.718	variable	print	{"n_trials": 16, "n_rewards": 8, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.5984824, "threshold_crossed": false}
165.219	state		no_reward
165.319	state		reward_consumption
165.806	event	input	poke_4_out
166.806	event	timer	consumption_timer
166.806	state		inter_trial_interval
167.813	state		initiation_state
169.017	event	sync	rsync
171.706	event	input	poke_5
171.708	state		choice_state
171.804	event	input	poke_5_out
172.219	event	input	poke_6
172.220	state		chose_right
172.221	variable	print	{"n_trials": 17, "n_rewards": 9, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6456619, "threshold_crossed": false}
172.360	event	sync	rsync
172.722	state		reward_right
172.792	state		reward_consumption
175.476	event	sync	rsync
175.901	event	input	poke_6_out
176.902	event	timer	consumption_timer
176.902	state		inter_trial_interval
179.283	state		initiation_state
181.918	event	sync	rsync
182.904	event	sync	rsync
183.387	event	input	poke_5
183.389	state		forced_choice_right
183.548	event	input	poke_5_out
184.008	event	input	poke_6
184.009	state		chose_right
184.010	variable	print	{"n_trials": 18, "n_rewards": 10, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.6456619, "threshold_crossed": false}
184.511	state		reward_right
184.581	state		reward_consumption
187.018	event	sync	rsync
188.871	event	input	poke_6_out
189.872	event	timer	consumption_timer
189.872	state		inter_trial_interval
190.280	event	input	poke_5
190.352	event	input	poke_5_out
190.897	state		initiation_state
190.978	event	sync	rsync
191.308	event	input	poke_5
191.309	state		choice_state
191.341	event	input	poke_5_out
191.856	event	input	poke_6
191.858	state		chose_right
191.858	variable	print	{"n_trials": 19, "n_rewards": 10, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6872978, "threshold_crossed": false}
192.359	state		no_reward
192.459	state		reward_consumption
192.796	event	input	poke_6_out
193.797	event	timer	consumption_timer
193.797	state		inter_trial_interval
194.123	event	input	poke_5
194.175	event	input	poke_5_out
194.603	event	sync	rsync
195.620	state		initiation_state
195.910	event	input	poke_4
196.019	event	input	poke_4_out
196.312	event	input	poke_5
196.313	state		choice_state
196.338	event	input	poke_5_out
196.807	event	input	poke_6
196.809	state		chose_right
196.810	variable	print	{"n_trials": 20, "n_rewards": 10, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.7240412, "threshold_crossed": false}
197.310	state		no_reward
197.410	state		reward_consumption
197.593	event	input	poke_6_out
197.618	event	sync	rsync
198.594	event	timer	consumption_timer
198.594	state		inter_trial_interval
199.170	event	input	poke_5
199.392	event	input	poke_5_out
200.501	event	input	poke_5
200.593	event	input	poke_5_out
201.002	event	input	poke_6
201.519	event	input	poke_6_out
201.547	state		initiation_state
202.132	event	sync	rsync
203.039	event	sync	rsync
203.211	event	input	poke_5
203.212	state		forced_choice_right
203.277	event	input	poke_5_out
203.724	event	input	poke_6
203.725	state		chose_right
203.726	variable	print	{"n_trials": 21, "n_rewards": 11, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.7240412, "threshold_crossed": false}
204.232	state		reward_right
204.302	state		reward_consumption
209.050	event	sync	rsync
211.566	event	input	poke_6_out
212.557	event	sync	rsync
212.566	event	timer	consumption_timer
212.566	state		inter_trial_interval
213.828	state		initiation_state
214.531	event	input	poke_4
214.563	event	input	poke_4_out
215.004	event	input	poke_5
215.005	state		choice_state
215.044	event	input	poke_5_out
215.553	event	input	poke_6
215.554	state		chose_right
215.555	variable	print	{"n_trials": 22, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.7564672, "threshold_crossed": true}
216.056	state		no_reward
216.156	state		reward_consumption
216.709	event	input	poke_6_out
217.136	event	input	poke_6
217.288	event	input	poke_6_out
218.288	event	timer	consumption_timer
218.288	state		inter_trial_interval
219.876	event	input	poke_5
219.909	event	input	poke_5_out
220.205	event	input	poke_5
220.292	event	input	poke_5_out
221.207	state		initiation_state
221.213	event	sync	rsync
221.590	event	input	poke_5
221.591	state		choice_state
221.669	event	input	poke_5_out
222.964	event	input	poke_6
222.966	state		chose_right
222.967	variable	print	{"n_trials": 23, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.7850831, "threshold_crossed": true}
223.467	state		no_reward
223.567	state		reward_consumption
223.836	event	input	poke_6_out
224.757	event	sync	rsync
224.837	event	timer	consumption_timer
224.837	state		inter_trial_interval
227.319	state		initiation_state
227.511	event	input	poke_4
228.822	event	input	poke_4_out
229.272	event	input	poke_5
229.273	state		choice_state
229.315	event	input	poke_5_out
229.659	event	input	poke_4
229.661	state		chose_left
229.662	variable	print	{"n_trials": 24, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.6928334, "threshold_crossed": true}
230.162	state		no_reward
230.262	state		reward_consumption
231.613	event	input	poke_4_out
232.327	event	sync	rsync
232.614	event	timer	consumption_timer
232.614	state		inter_trial_interval
234.194	event	input	poke_5
234.253	event	input	poke_5_out
235.309	state		initiation_state
235.937	event	input	poke_5
235.938	state		choice_state
236.004	event	input	poke_5_out
236.416	event	input	poke_6
236.417	state		chose_right
236.418	variable	print	{"n_trials": 25, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.7289264, "threshold_crossed": true}
236.918	state		no_reward
237.018	state		reward_consumption
237.266	event	input	poke_6_out
238.267	event	timer	consumption_timer
238.267	state		inter_trial_interval
238.304	event	input	poke_4
239.312	event	input	poke_4_out
240.187	event	sync	rsync
240.940	state		initiation_state
241.393	event	input	poke_5
241.395	state		choice_state
241.456	event	input	poke_5_out
241.861	event	input	poke_4
241.863	state		chose_left
241.863	variable	print	{"n_trials": 26, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.6432753, "threshold_crossed": true}
242.364	state		no_reward
242.464	state		reward_consumption
242.821	event	sync	rsync
243.075	event	input	poke_4_out
244.075	event	timer	consumption_timer
244.075	state		inter_trial_interval
245.106	state		initiation_state
245.518	event	sync	rsync
246.585	event	sync	rsync
248.417	event	input	poke_5
248.418	state		choice_state
248.517	event	input	poke_5_out
248.869	event	input	poke_6
248.871	state		chose_right
248.872	variable	print	{"n_trials": 27, "n_rewards": 12, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3148084, "threshold_crossed": false}
249.372	state		reward_right
249.442	state		reward_consumption
253.747	event	sync	rsync
253.970	event	input	poke_6_out
254.457	event	input	poke_6
255.092	event	input	poke_6_out
256.093	event	timer	consumption_timer
256.093	state		inter_trial_interval
257.232	state		initiation_state
257.372	event	sync	rsync
257.932	event	input	poke_5
257.933	state		forced_choice_right
257.949	event	sync	rsync
257.975	event	input	poke_5_out
258.726	event	input	poke_6
258.727	state		chose_right
258.728	variable	print	{"n_trials": 28, "n_rewards": 12, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.3148084, "threshold_crossed": false}
259.229	state		no_reward
259.329	state		reward_consumption
259.692	event	input	poke_6_out
260.692	event	timer	consumption_timer
260.692	state		inter_trial_interval
261.399	event	input	poke_4
261.506	event	input	poke_4_out
262.008	event	sync	rsync
262.467	state		initiation_state
262.706	event	input	poke_5
262.708	state		choice_state
262.769	event	input	poke_5_out
263.684	event	input	poke_4
263.686	state		chose_left
263.687	variable	print	{"n_trials": 29, "n_rewards": 13, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.3953206, "threshold_crossed": false}
264.187	state		reward_left
264.258	state		reward_consumption
267.930	event	sync	rsync
269.123	event	input	poke_4_out
269.194	event	input	poke_4
270.349	event	sync	rsync
271.103	event	input	poke_4_out
271.120	event	input	poke_4
271.222	event	sync	rsync
272.006	event	input	poke_4_out
273.007	event	timer	consumption_timer
273.007	state		inter_trial_interval
274.575	state		initiation_state
275.227	event	input	poke_5
275.229	state		choice_state
275.338	event	input	poke_5_out
275.696	event	input	poke_4
275.698	state		chose_left
275.699	variable	print	{"n_trials": 30, "n_rewards": 14, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.4663723, "threshold_crossed": false}
276.199	state		reward_left
276.270	state		reward_consumption
276.825	event	sync	rsync
278.780	event	input	poke_4_out
278.811	event	input	poke_4
280.848	event	input	poke_4_out
281.849	event	timer	consumption_timer
281.849	state		inter_trial_interval
283.808	event	sync	rsync
284.596	state		initiation_state
285.025	event	input	poke_5
285.026	state		choice_state
285.052	event	input	poke_5_out
285.391	event	input	poke_4
285.392	state		chose_left
285.393	variable	print	{"n_trials": 31, "n_rewards": 15, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5290752, "threshold_crossed": false}
285.894	state		reward_left
285.965	state		reward_consumption
287.964	event	sync	rsync
292.906	event	input	poke_4_out
292.932	event	input	poke_4
293.873	event	input	poke_4_out
294.078	event	input	poke_4
294.965	event	input	poke_4_out
295.007	event	input	poke_4
295.047	event	input	poke_4_out
295.132	event	input	poke_4
295.201	event	input	poke_4_out
295.270	event	input	poke_4
295.285	event	input	poke_4_out
296.285	event	timer	consumption_timer
296.285	state		inter_trial_interval
296.677	event	sync	rsync
297.662	event	sync	rsync
297.746	state		initiation_state
298.948	event	input	poke_4
299.619	event	input	poke_4_out
300.325	event	input	poke_4
301.094	event	input	poke_4_out
301.137	event	input	poke_4
301.218	event	input	poke_4_out
301.437	event	sync	rsync
301.626	event	input	poke_5
301.627	state		forced_choice_left
301.658	event	input	poke_5_out
301.968	event	input	poke_4
301.969	state		chose_left
301.970	variable	print	{"n_trials": 32, "n_rewards": 15, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.5290752, "threshold_crossed": false}
302.471	state		no_reward
302.571	state		reward_consumption
302.817	event	input	poke_4_out
303.818	event	timer	consumption_timer
303.818	state		inter_trial_interval
304.582	event	sync	rsync
306.818	state		initiation_state
306.902	event	input	poke_5
306.903	state		choice_state
306.939	event	input	poke_5_out
307.380	event	input	poke_4
307.382	state		chose_left
307.383	variable	print	{"n_trials": 33, "n_rewards": 16, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5844103, "threshold_crossed": false}
307.883	state		reward_left
307.954	state		reward_consumption
311.902	event	sync	rsync
314.524	event	input	poke_4_out
314.547	event	input	poke_4
316.103	event	input	poke_4_out
316.132	event	input	poke_4
316.168	event	input	poke_4_out
316.636	event	sync	rsync
317.168	event	timer	consumption_timer
317.168	state		inter_trial_interval
318.204	event	input	poke_5
318.281	event	input	poke_5_out
319.435	state		initiation_state
319.602	event	input	poke_5
319.604	state		choice_state
319.692	event	input	poke_5_out
319.987	event	input	poke_4
319.988	state		chose_left
319.989	variable	print	{"n_trials": 34, "n_rewards": 17, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6332434, "threshold_crossed": false}
320.490	state		reward_left
320.561	state		reward_consumption
322.290	event	sync	rsync
324.939	event	input	poke_4_out
324.970	event	input	poke_4
325.044	event	input	poke_4_out
325.096	event	input	poke_4
325.496	event	input	poke_4_out
326.497	event	timer	consumption_timer
326.497	state		inter_trial_interval
328.634	state		initiation_state
329.346	event	input	poke_4
330.380	event	input	poke_4_out
331.286	event	sync	rsync
331.541	event	input	poke_4
332.448	event	input	poke_4_out
333.119	event	input	poke_4
333.764	event	input	poke_4_out
334.430	event	input	poke_4
335.278	event	input	poke_4_out
336.107	event	input	poke_4
336.336	event	sync	rsync
337.014	event	input	poke_4_out
337.922	event	input	poke_4
338.441	event	input	poke_4_out
338.721	event	input	poke_5
338.723	state		forced_choice_right
338.765	event	input	poke_5_out
339.284	event	input	poke_4
340.156	event	input	poke_4_out
341.253	event	input	poke_6
341.254	state		chose_right
341.255	variable	print	{"n_trials": 35, "n_rewards": 17, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.6332434, "threshold_crossed": false}
341.316	event	sync	rsync
341.756	state		no_reward
341.856	state		reward_consumption
342.768	event	input	poke_6_out
343.769	event	timer	consumption_timer
343.769	state		inter_trial_interval
344.343	event	sync	rsync
344.686	event	input	poke_5
344.737	event	input	poke_5_out
345.783	event	input	poke_4
345.813	event	input	poke_4_out
345.818	state		initiation_state
346.509	event	input	poke_5
346.510	state		choice_state
346.608	event	input	poke_5_out
347.087	event	input	poke_6
347.089	state		chose_right
347.090	variable	print	{"n_trials": 36, "n_rewards": 17, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.5588353, "threshold_crossed": false}
347.590	state		no_reward
347.690	state		reward_consumption
347.927	event	input	poke_6_out
348.928	event	timer	consumption_timer
348.928	state		inter_trial_interval
350.540	event	input	poke_4
350.670	event	input	poke_4_out
350.761	state		initiation_state
350.767	event	input	poke_4
350.852	event	input	poke_4_out
351.118	event	sync	rsync
351.577	event	input	poke_5
351.579	state		choice_state
351.732	event	input	poke_5_out
352.044	event	input	poke_4
352.045	state		chose_left
352.046	variable	print	{"n_trials": 37, "n_rewards": 18, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6106735, "threshold_crossed": false}
352.546	state		reward_left
352.617	state		reward_consumption
356.914	event	input	poke_4_out
356.947	event	input	poke_4
357.158	event	input	poke_4_out
358.158	event	timer	consumption_timer
358.158	state		inter_trial_interval
359.755	state		initiation_state
359.953	event	input	poke_5
359.954	state		forced_choice_right
360.058	event	input	poke_5_out
360.353	event	input	poke_4
360.579	event	sync	rsync
361.434	event	input	poke_4_out
362.325	event	input	poke_4
363.049	event	input	poke_4_out
363.478	event	input	poke_5
363.504	event	input	poke_5_out
363.962	event	input	poke_4
364.186	event	sync	rsync
364.719	event	input	poke_4_out
364.808	event	input	poke_4
364.825	event	input	poke_4_out
365.197	event	input	poke_5
365.242	event	input	poke_5_out
366.538	event	input	poke_5
366.608	event	input	poke_5_out
367.001	event	input	poke_6
367.002	state		chose_right
367.003	variable	print	{"n_trials": 38, "n_rewards": 18, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.6106735, "threshold_crossed": false}
367.504	state		no_reward
367.604	state		reward_consumption
367.997	event	input	poke_6_out
368.998	event	timer	consumption_timer
368.998	state		inter_trial_interval
370.832	state		initiation_state
371.994	event	sync	rsync
373.697	event	input	poke_5
373.698	state		choice_state
373.828	event	input	poke_5_out
374.402	event	input	poke_4
374.403	state		chose_left
374.404	variable	print	{"n_trials": 39, "n_rewards": 18, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.6564206, "threshold_crossed": false}
374.905	state		no_reward
375.005	state		reward_consumption
375.374	event	input	poke_4_out
376.375	event	timer	consumption_timer
376.375	state		inter_trial_interval
377.715	event	sync	rsync
377.745	event	input	poke_5
377.808	event	input	poke_5_out
378.086	event	input	poke_5
378.158	event	input	poke_5_out
378.343	state		initiation_state
378.374	event	input	poke_5
378.375	state		choice_state
378.513	event	input	poke_5_out
378.831	event	input	poke_4
378.832	state		chose_left
378.833	variable	print	{"n_trials": 40, "n_rewards": 19, "n_blocks": 1, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6967922, "threshold_crossed": false}
379.334	state		reward_left
379.405	state		reward_consumption
379.551	event	sync	rsync
383.991	event	sync	rsync
386.695	event	input	poke_4_out
386.742	event	input	poke_4
387.280	event	input	poke_4_out
388.280	event	timer	consumption_timer
388.280	state		inter_trial_interval
389.449	state		initiation_state
390.318	event	input	poke_5
390.319	state		forced_choice_left
390.352	event	input	poke_5_out
390.661	event	input	poke_4
390.662	state		chose_left
390.663	variable	print	{"n_trials": 41, "n_rewards": 19, "n_blocks": 1, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.6967922, "threshold_crossed": false}
391.164	state		no_reward
391.264	state		reward_consumption
391.666	event	input	poke_4_out
392.577	event	input	poke_4
393.089	event	sync	rsync
393.314	event	input	poke_4_out
393.947	event	input	poke_5
393.999	event	input	poke_5_out
394.314	event	timer	consumption_timer
394.314	state		inter_trial_interval
395.864	state		initiation_state
396.027	event	input	poke_5
396.028	state		choice_state
396.107	event	input	poke_5_out
