time	type	subtype	content
12.866	event	input	poke_4
12.973	event	sync	rsync
13.256	event	input	poke_4_out
14.257	event	timer	consumption_timer
14.257	state		inter_trial_interval
15.103	event	input	poke_5
15.169	event	input	poke_5_out
15.513	event	input	poke_4
16.154	state		initiation_state
16.311	event	input	poke_4_out
16.985	event	input	poke_5
16.986	state		choice_state
17.055	event	input	poke_5_out
17.423	event	input	poke_4
17.424	state		chose_left
17.425	variable	print	{"n_trials": 3, "n_rewards": 1, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3436446, "threshold_crossed": false}
17.926	state		no_reward
18.026	state		reward_consumption
18.173	event	input	poke_4_out
18.620	event	input	poke_5
18.680	event	input	poke_5_out
19.086	event	input	poke_6
19.289	event	input	poke_6_out
19.312	event	input	poke_6
19.649	event	input	poke_6_out
20.435	event	sync	rsync
20.649	event	timer	consumption_timer
20.649	state		inter_trial_interval
21.777	state		initiation_state
23.178	event	input	poke_5
23.179	state		forced_choice_left
23.210	event	input	poke_5_out
23.966	event	input	poke_4
23.968	state		chose_left
23.968	variable	print	{"n_trials": 4, "n_rewards": 1, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3436446, "threshold_crossed": false}
24.469	state		no_reward
24.569	state		reward_consumption
24.854	event	input	poke_4_out
25.226	event	input	poke_5
25.298	event	input	poke_5_out
25.854	event	timer	consumption_timer
25.854	state		inter_trial_interval
28.030	state		initiation_state
28.154	event	input	poke_5
28.155	state		forced_choice_left
28.201	event	input	poke_5_out
28.510	event	sync	rsync
28.753	event	input	poke_6
29.579	event	input	poke_6_out
29.913	event	input	poke_5
29.962	event	input	poke_5_out
30.619	event	input	poke_4
30.620	state		chose_left
30.621	variable	print	{"n_trials": 5, "n_rewards": 1, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3436446, "threshold_crossed": false}
31.122	state		no_reward
31.222	state		reward_consumption
31.440	event	input	poke_4_out
31.571	event	input	poke_4
31.945	event	input	poke_4_out
32.826	event	input	poke_5
32.868	event	input	poke_5_out
32.945	event	timer	consumption_timer
32.945	state		inter_trial_interval
33.248	event	input	poke_4
33.442	event	input	poke_4_out
33.499	event	input	poke_4
33.617	event	input	poke_4_out
34.291	event	input	poke_5
34.372	event	input	poke_5_out
34.850	state		initiation_state
35.353	event	input	poke_5
35.354	state		choice_state
35.432	event	input	poke_5_out
35.716	event	input	poke_4
35.717	state		chose_left
35.718	variable	print	{"n_trials": 6, "n_rewards": 2, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.3032653, "threshold_crossed": false}
36.218	state		reward_left
36.292	state		reward_consumption
37.019	event	sync	rsync
40.040	event	sync	rsync
40.837	event	input	poke_4_out
41.037	event	input	poke_4
41.401	event	sync	rsync
42.242	event	input	poke_4_out
43.243	event	timer	consumption_timer
43.243	state		inter_trial_interval
45.243	state		initiation_state
48.640	event	input	poke_5
48.642	state		choice_state
48.773	event	input	poke_5_out
49.131	event	input	poke_4
49.132	state		chose_left
49.133	variable	print	{"n_trials": 7, "n_rewards": 2, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2676307, "threshold_crossed": false}
49.279	event	sync	rsync
49.633	state		no_reward
49.733	state		reward_consumption
50.224	event	input	poke_4_out
50.792	event	input	poke_5
50.887	event	input	poke_5_out
51.225	event	timer	consumption_timer
51.225	state		inter_trial_interval
51.301	event	input	poke_6
52.662	event	input	poke_6_out
53.524	state		initiation_state
54.377	event	input	poke_6
54.462	event	input	poke_6_out
54.778	event	input	poke_5
54.779	state		choice_state
54.807	event	input	poke_5_out
55.110	event	input	poke_6
55.111	state		chose_right
55.112	variable	print	{"n_trials": 8, "n_rewards": 2, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.3536864, "threshold_crossed": false}
55.613	state		no_reward
55.713	state		reward_consumption
56.334	event	input	poke_6_out
56.525	event	sync	rsync
57.335	event	timer	consumption_timer
57.335	state		inter_trial_interval
60.165	state		initiation_state
60.678	event	input	poke_5
60.679	state		forced_choice_left
60.758	event	input	poke_5_out
61.076	event	input	poke_4
61.077	state		chose_left
61.077	variable	print	{"n_trials": 9, "n_rewards": 2, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3536864, "threshold_crossed": false}
61.578	state		no_reward
61.678	state		reward_consumption
61.957	event	input	poke_4_out
62.327	event	input	poke_5
62.436	event	input	poke_5_out
62.910	event	input	poke_6
63.236	event	input	poke_6_out
64.236	event	timer	consumption_timer
64.236	state		inter_trial_interval
65.908	event	sync	rsync
66.629	state		initiation_state
67.220	event	input	poke_5
67.221	state		choice_state
67.261	event	input	poke_5_out
67.873	event	input	poke_4
67.874	state		chose_left
67.875	variable	print	{"n_trials": 10, "n_rewards": 2, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3121271, "threshold_crossed": false}
68.376	state		no_reward
68.476	state		reward_consumption
68.505	event	sync	rsync
69.457	event	input	poke_4_out
69.861	event	input	poke_5
69.965	event	input	poke_5_out
70.307	event	input	poke_4
71.306	event	input	poke_4_out
71.835	event	input	poke_5
71.944	event	input	poke_5_out
72.306	event	timer	consumption_timer
72.306	state		inter_trial_interval
72.720	event	input	poke_5
72.765	event	input	poke_5_out
74.043	state		initiation_state
74.626	event	input	poke_5
74.627	state		choice_state
74.732	event	input	poke_5_out
74.945	event	sync	rsync
75.051	event	input	poke_4
75.052	state		chose_left
75.053	variable	print	{"n_trials": 11, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.2754512, "threshold_crossed": false}
75.554	state		reward_left
75.628	state		reward_consumption
79.978	event	input	poke_4_out
80.033	event	input	poke_4
81.315	event	input	poke_4_out
81.778	event	input	poke_4
82.203	event	input	poke_4_out
82.865	event	sync	rsync
83.204	event	timer	consumption_timer
83.204	state		inter_trial_interval
84.648	state		initiation_state
85.708	event	input	poke_4
86.242	event	input	poke_4_out
86.570	event	input	poke_5
86.571	state		choice_state
86.656	event	input	poke_5_out
87.028	event	input	poke_4
87.030	state		chose_left
87.031	variable	print	{"n_trials": 12, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2430849, "threshold_crossed": false}
87.531	state		no_reward
87.631	state		reward_consumption
88.763	event	input	poke_4_out
89.764	event	timer	consumption_timer
89.764	state		inter_trial_interval
89.855	event	sync	rsync
91.558	state		initiation_state
92.875	event	input	poke_5
92.876	state		choice_state
92.929	event	input	poke_5_out
93.296	event	input	poke_4
93.297	state		chose_left
93.298	variable	print	{"n_trials": 13, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2145216, "threshold_crossed": false}
93.647	event	sync	rsync
93.799	state		no_reward
93.899	state		reward_consumption
94.479	event	input	poke_4_out
94.950	event	input	poke_5
95.042	event	input	poke_5_out
95.480	event	timer	consumption_timer
95.480	state		inter_trial_interval
95.656	event	input	poke_5
95.763	event	input	poke_5_out
96.425	event	input	poke_5
96.505	event	input	poke_5_out
96.860	event	input	poke_4
97.079	event	input	poke_4_out
98.102	state		initiation_state
101.788	event	sync	rsync
107.841	event	input	poke_5
107.842	state		choice_state
107.918	event	input	poke_5_out
108.079	event	input	poke_5
108.188	event	input	poke_5_out
108.551	event	input	poke_4
108.552	state		chose_left
108.553	variable	print	{"n_trials": 14, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.1893147, "threshold_crossed": false}
109.054	state		no_reward
109.154	state		reward_consumption
109.594	event	input	poke_4_out
109.612	event	input	poke_4
110.171	event	sync	rsync
110.313	event	input	poke_4_out
111.313	event	timer	consumption_timer
111.313	state		inter_trial_interval
111.777	event	input	poke_5
111.862	event	input	poke_5_out
113.345	event	input	poke_5
113.443	event	input	poke_5_out
113.462	state		initiation_state
113.763	event	input	poke_6
114.595	event	input	poke_6_out
114.994	event	input	poke_5
114.995	state		choice_state
115.084	event	input	poke_5_out
115.522	event	input	poke_4
115.524	state		chose_left
115.525	variable	print	{"n_trials": 15, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.1670696, "threshold_crossed": false}
116.025	state		no_reward
116.125	state		reward_consumption
116.661	event	input	poke_4_out
116.723	event	input	poke_4
117.483	event	input	poke_4_out
118.484	event	timer	consumption_timer
118.484	state		inter_trial_interval
119.287	event	sync	rsync
120.921	state		initiation_state
128.161	event	sync	rsync
134.027	event	input	poke_5
134.028	state		forced_choice_right
134.135	event	input	poke_5_out
134.543	event	input	poke_4
135.084	event	sync	rsync
135.405	event	input	poke_4_out
135.727	event	input	poke_5
135.801	event	input	poke_5_out
136.205	event	input	poke_6
136.206	state		chose_right
136.207	variable	print	{"n_trials": 16, "n_rewards": 4, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.1670696, "threshold_crossed": false}
136.708	state		reward_right
136.773	state		reward_consumption
139.924	event	input	poke_6_out
140.881	event	sync	rsync
140.925	event	timer	consumption_timer
140.925	state		inter_trial_interval
141.524	event	sync	rsync
142.507	event	input	poke_6
142.574	event	input	poke_6_out
143.610	state		initiation_state
144.533	event	input	poke_6
145.447	event	input	poke_6_out
146.020	event	input	poke_6
147.537	event	input	poke_6_out
148.113	event	input	poke_6
148.917	event	sync	rsync
149.100	event	input	poke_6_out
149.680	event	input	poke_6
151.397	event	input	poke_6_out
152.103	event	input	poke_6
153.074	event	input	poke_6_out
153.808	event	input	poke_6
154.912	event	input	poke_6_out
155.741	event	input	poke_6
156.326	event	input	poke_6_out
156.750	event	input	poke_5
156.751	state		forced_choice_right
156.794	event	input	poke_5_out
157.088	event	input	poke_6
157.089	state		chose_right
157.090	variable	print	{"n_trials": 17, "n_rewards": 5, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.1670696, "threshold_crossed": false}
157.591	state		reward_right
157.656	state		reward_consumption
158.054	event	sync	rsync
159.229	event	input	poke_6_out
159.245	event	input	poke_6
159.351	event	input	poke_6_out
159.384	event	input	poke_6
160.646	event	sync	rsync
163.262	event	input	poke_6_out
163.638	event	input	poke_6
164.198	event	input	poke_6_out
165.198	event	timer	consumption_timer
165.198	state		inter_trial_interval
165.199	event	sync	rsync
165.657	event	input	poke_6
165.727	event	input	poke_6_out
166.495	event	input	poke_6
166.762	state		initiation_state
166.839	event	input	poke_6_out
166.974	event	input	poke_6
167.922	event	input	poke_6_out
168.549	event	input	poke_6
169.818	event	sync	rsync
171.374	event	input	poke_6_out
172.066	event	input	poke_6
173.410	event	input	poke_6_out
174.174	event	input	poke_6
176.285	event	input	poke_6_out
178.035	event	sync	rsync
178.206	event	input	poke_6
180.043	event	input	poke_6_out
180.828	event	input	poke_6
181.870	event	input	poke_6_out
182.795	event	input	poke_6
184.366	event	sync	rsync
184.798	event	input	poke_6_out
185.619	event	input	poke_6
186.601	event	input	poke_6_out
186.657	event	input	poke_6
186.879	event	input	poke_6_out
187.984	event	sync	rsync
188.162	event	input	poke_6
189.243	event	input	poke_6_out
190.342	event	input	poke_6
191.119	event	input	poke_6_out
192.239	event	input	poke_5
192.240	state		choice_state
192.370	event	input	poke_5_out
192.777	event	input	poke_4
192.778	state		chose_left
192.779	variable	print	{"n_trials": 18, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.1474384, "threshold_crossed": false}
192.812	event	sync	rsync
193.280	state		no_reward
193.380	state		reward_consumption
194.547	event	input	poke_4_out
194.888	event	input	poke_5
195.085	event	input	poke_5_out
195.548	event	timer	consumption_timer
195.548	state		inter_trial_interval
195.567	event	input	poke_6
196.928	event	input	poke_6_out
197.198	state		initiation_state
199.310	event	input	poke_6
199.510	event	input	poke_6_out
199.589	event	sync	rsync
200.325	event	input	poke_5
200.326	state		choice_state
200.434	event	sync	rsync
200.467	event	input	poke_5_out
200.546	event	input	poke_5
200.704	event	input	poke_5_out
201.177	event	input	poke_4
201.178	state		chose_left
201.179	variable	print	{"n_trials": 19, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.1301139, "threshold_crossed": false}
201.680	state		no_reward
201.780	state		reward_consumption
202.247	event	input	poke_4_out
202.330	event	input	poke_4
202.585	event	input	poke_4_out
203.044	event	input	poke_5
203.151	event	input	poke_5_out
203.536	event	input	poke_6
205.146	event	input	poke_6_out
205.575	event	input	poke_6
206.649	event	input	poke_6_out
206.741	event	input	poke_6
206.971	event	input	poke_6_out
207.481	event	input	poke_6
208.916	event	input	poke_6_out
209.445	event	sync	rsync
209.917	event	timer	consumption_timer
209.917	state		inter_trial_interval
210.483	event	input	poke_6
210.625	event	sync	rsync
210.734	event	input	poke_6_out
211.456	state		initiation_state
211.856	event	input	poke_5
211.857	state		choice_state
211.990	event	input	poke_5_out
212.459	event	input	poke_4
212.460	state		chose_left
212.466	variable	print	{"n_trials": 20, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.1148252, "threshold_crossed": false}
212.967	state		no_reward
213.067	state		reward_consumption
214.013	event	input	poke_4_out
215.013	event	timer	consumption_timer
215.013	state		inter_trial_interval
215.153	event	input	poke_5
215.378	event	sync	rsync
215.746	event	input	poke_5_out
216.231	event	input	poke_4
216.774	state		initiation_state
217.338	event	sync	rsync
218.030	event	input	poke_4_out
220.629	event	input	poke_5
220.630	state		choice_state
220.705	event	input	poke_5_out
221.121	event	input	poke_4
221.122	state		chose_left
221.123	variable	print	{"n_trials": 21, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.1013328, "threshold_crossed": false}
221.623	state		no_reward
221.723	state		reward_consumption
222.777	event	input	poke_4_out
223.101	event	input	poke_5
223.278	event	input	poke_5_out
223.709	event	input	poke_6
224.662	event	sync	rsync
224.740	event	input	poke_6_out
225.158	event	input	poke_6
225.415	event	input	poke_6_out
225.453	event	sync	rsync
226.416	event	timer	consumption_timer
226.416	state		inter_trial_interval
227.431	event	sync	rsync
228.484	event	sync	rsync
228.665	state		initiation_state
228.987	event	input	poke_6
229.634	event	input	poke_6_out
229.708	event	input	poke_6
230.503	event	input	poke_6_out
230.860	event	sync	rsync
230.901	event	input	poke_5
230.902	state		choice_state
231.021	event	input	poke_5_out
231.381	event	input	poke_6
231.382	state		chose_right
231.383	variable	print	{"n_trials": 22, "n_rewards": 6, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.206929, "threshold_crossed": false}
231.884	state		reward_right
231.949	state		reward_consumption
233.072	event	sync	rsync
238.683	event	input	poke_6_out
238.865	event	input	poke_6
239.439	event	input	poke_6_out
240.171	event	input	poke_6
240.479	event	sync	rsync
240.597	event	input	poke_6_out
241.598	event	timer	consumption_timer
241.598	state		inter_trial_interval
241.984	event	input	poke_6
242.030	event	input	poke_6_out
242.819	state		initiation_state
245.272	event	sync	rsync
247.159	event	sync	rsync
255.572	event	sync	rsync
259.354	event	sync	rsync
262.408	event	sync	rsync
271.351	event	sync	rsync
277.448	event	sync	rsync
279.028	event	input	poke_6
281.227	event	input	poke_6_out
282.968	event	input	poke_6
284.220	event	input	poke_6_out
284.329	event	input	poke_6
284.354	event	input	poke_6_out
285.006	event	input	poke_6
285.951	event	sync	rsync
286.919	event	input	poke_6_out
287.937	event	input	poke_6
289.485	event	input	poke_6_out
289.968	event	input	poke_5
289.969	state		choice_state
290.002	event	input	poke_5_out
290.269	event	input	poke_6
290.271	state		chose_right
290.272	variable	print	{"n_trials": 23, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3001173, "threshold_crossed": false}
290.772	state		reward_right
290.837	state		reward_consumption
295.134	event	sync	rsync
295.490	event	input	poke_6_out
296.314	event	sync	rsync
296.491	event	timer	consumption_timer
296.491	state		inter_trial_interval
298.808	event	input	poke_6
299.068	event	input	poke_6_out
299.285	state		initiation_state
299.859	event	input	poke_6
301.151	event	sync	rsync
302.119	event	input	poke_6_out
303.009	event	input	poke_6
304.818	event	input	poke_6_out
305.599	event	input	poke_6
306.680	event	input	poke_6_out
307.156	event	input	poke_5
307.157	state		forced_choice_left
307.188	event	input	poke_5_out
307.477	event	input	poke_6
308.557	event	input	poke_6_out
309.291	event	sync	rsync
312.260	event	input	poke_5
312.339	event	input	poke_5_out
312.799	event	input	poke_4
312.800	state		chose_left
312.801	variable	print	{"n_trials": 24, "n_rewards": 7, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3001173, "threshold_crossed": false}
313.301	state		no_reward
313.401	state		reward_consumption
314.403	event	input	poke_4_out
314.833	event	input	poke_5
315.023	event	input	poke_5_out
315.403	event	timer	consumption_timer
315.403	state		inter_trial_interval
315.615	event	input	poke_6
316.486	event	sync	rsync
316.933	event	input	poke_6_out
317.044	event	input	poke_6
317.098	state		initiation_state
317.150	event	input	poke_6_out
317.780	event	input	poke_6
318.583	event	sync	rsync
318.935	event	input	poke_6_out
319.909	event	input	poke_6
321.637	event	input	poke_6_out
321.707	event	sync	rsync
322.334	event	input	poke_6
323.702	event	input	poke_6_out
323.779	event	input	poke_6
323.890	event	sync	rsync
324.412	event	input	poke_6_out
324.954	event	input	poke_5
324.955	state		choice_state
325.065	event	input	poke_5_out
325.384	event	input	poke_6
325.386	state		chose_right
325.386	variable	print	{"n_trials": 25, "n_rewards": 8, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3823557, "threshold_crossed": false}
325.887	state		reward_right
325.952	state		reward_consumption
329.934	event	sync	rsync
330.982	event	input	poke_6_out
331.283	event	input	poke_6
331.596	event	input	poke_6_out
331.681	event	sync	rsync
332.597	event	timer	consumption_timer
332.597	state		inter_trial_interval
335.016	state		initiation_state
335.881	event	input	poke_6
337.780	event	sync	rsync
337.919	event	input	poke_6_out
338.688	event	input	poke_6
339.626	event	input	poke_6_out
340.308	event	input	poke_6
340.978	event	input	poke_6_out
341.469	event	input	poke_5
341.470	state		choice_state
341.540	event	input	poke_5_out
341.706	event	sync	rsync
341.845	event	input	poke_6
341.846	state		chose_right
341.847	variable	print	{"n_trials": 26, "n_rewards": 9, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4549308, "threshold_crossed": false}
342.348	state		reward_right
342.413	state		reward_consumption
347.105	event	input	poke_6_out
347.523	event	sync	rsync
348.106	event	timer	consumption_timer
348.106	state		inter_trial_interval
349.273	state		initiation_state
350.464	event	input	poke_6
351.352	event	input	poke_6_out
351.870	event	input	poke_6
352.691	event	input	poke_6_out
353.296	event	input	poke_6
354.638	event	input	poke_6_out
355.228	event	sync	rsync
355.456	event	input	poke_6
356.849	event	input	poke_6_out
357.692	event	input	poke_6
358.915	event	input	poke_6_out
358.955	event	input	poke_6
359.057	event	input	poke_6_out
359.460	event	input	poke_5
359.461	state		forced_choice_left
359.505	event	input	poke_5_out
359.823	event	input	poke_6
361.002	event	sync	rsync
361.185	event	input	poke_6_out
361.231	event	input	poke_6
361.345	event	input	poke_6_out
361.804	event	input	poke_5
361.885	event	input	poke_5_out
362.272	event	input	poke_6
362.595	event	input	poke_6_out
362.982	event	input	poke_5
363.048	event	input	poke_5_out
363.476	event	sync	rsync
363.612	event	input	poke_4
363.613	state		chose_left
363.614	variable	print	{"n_trials": 27, "n_rewards": 9, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4549308, "threshold_crossed": false}
364.115	state		no_reward
364.215	state		reward_consumption
365.688	event	input	poke_4_out
366.689	event	timer	consumption_timer
366.689	state		inter_trial_interval
367.027	event	input	poke_5
367.115	event	input	poke_5_out
367.539	event	input	poke_4
367.832	state		initiation_state
368.756	event	input	poke_4_out
369.088	event	input	poke_5
369.089	state		choice_state
369.169	event	input	poke_5_out
369.735	event	input	poke_4
369.736	state		chose_left
369.737	variable	print	{"n_trials": 28, "n_rewards": 9, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.401475, "threshold_crossed": false}
370.238	state		no_reward
370.274	event	sync	rsync
370.338	state		reward_consumption
370.652	event	input	poke_4_out
370.979	event	input	poke_5
371.070	event	input	poke_5_out
371.642	event	input	poke_6
373.179	event	input	poke_6_out
373.756	event	input	poke_6
374.763	event	input	poke_6_out
375.763	event	timer	consumption_timer
375.763	state		inter_trial_interval
378.154	event	input	poke_6
378.299	event	input	poke_6_out
378.651	state		initiation_state
378.797	event	input	poke_5
378.798	state		choice_state
378.880	event	input	poke_5_out
378.991	event	input	poke_5
379.058	event	input	poke_5_out
379.511	event	input	poke_4
379.512	state		chose_left
379.513	variable	print	{"n_trials": 29, "n_rewards": 9, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3543005, "threshold_crossed": false}
379.790	event	sync	rsync
380.014	state		no_reward
380.114	state		reward_consumption
380.189	event	input	poke_4_out
380.485	event	input	poke_5
380.625	event	input	poke_5_out
380.994	event	input	poke_6
382.307	event	input	poke_6_out
382.526	event	input	poke_6
382.582	event	input	poke_6_out
383.582	event	timer	consumption_timer
383.582	state		inter_trial_interval
383.838	event	sync	rsync
384.083	event	input	poke_6
384.602	event	input	poke_6_out
385.370	event	sync	rsync
385.757	state		initiation_state
386.871	event	input	poke_5
386.872	state		choice_state
386.974	event	input	poke_5_out
387.448	event	input	poke_6
387.449	state		chose_right
387.455	variable	print	{"n_trials": 30, "n_rewards": 10, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4301722, "threshold_crossed": false}
387.956	state		reward_right
388.021	state		reward_consumption
390.180	event	sync	rsync
391.495	event	input	poke_6_out
392.493	event	sync	rsync
392.496	event	timer	consumption_timer
392.496	state		inter_trial_interval
393.572	event	input	poke_5
393.626	event	input	poke_5_out
394.266	event	input	poke_6
394.407	event	input	poke_6_out
395.235	state		initiation_state
395.519	event	input	poke_6
395.553	event	input	poke_6_out
395.651	event	sync	rsync
396.203	event	input	poke_6
397.994	event	input	poke_6_out
398.686	event	input	poke_6
399.534	event	input	poke_6_out
400.075	event	sync	rsync
400.159	event	input	poke_6
401.667	event	input	poke_6_out
402.066	event	input	poke_5
402.067	state		choice_state
402.084	event	input	poke_5_out
402.433	event	input	poke_6
402.435	state		chose_right
402.436	variable	print	{"n_trials": 31, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4971287, "threshold_crossed": false}
402.936	state		reward_right
403.001	state		reward_consumption
406.932	event	input	poke_6_out
407.668	event	sync	rsync
407.932	event	timer	consumption_timer
407.932	state		inter_trial_interval
409.478	state		initiation_state
409.958	event	input	poke_5
409.959	state		forced_choice_right
409.997	event	input	poke_5_out
410.281	event	input	poke_6
410.282	state		chose_right
410.283	variable	print	{"n_trials": 32, "n_rewards": 12, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4971287, "threshold_crossed": false}
410.784	state		reward_right
410.849	state		reward_consumption
415.325	event	input	poke_6_out
415.427	event	sync	rsync
416.325	event	timer	consumption_timer
416.325	state		inter_trial_interval
419.004	state		initiation_state
420.154	event	sync	rsync
422.022	event	sync	rsync
423.252	event	input	poke_6
424.227	event	input	poke_6_out
424.271	event	input	poke_6
424.336	event	input	poke_6_out
424.871	event	input	poke_6
425.506	event	sync	rsync
425.692	event	input	poke_6_out
426.347	event	input	poke_6
427.385	event	input	poke_6_out
428.034	event	input	poke_6
429.028	event	input	poke_6_out
429.078	event	input	poke_6
429.262	event	input	poke_6_out
429.488	event	input	poke_6
430.251	event	input	poke_6_out
431.047	event	input	poke_6
431.719	event	input	poke_6_out
432.152	event	input	poke_5
432.153	state		forced_choice_right
432.205	event	input	poke_5_out
432.470	event	input	poke_6
432.471	state		chose_right
432.472	variable	print	{"n_trials": 33, "n_rewards": 13, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.4971287, "threshold_crossed": false}
432.972	state		reward_right
433.037	state		reward_consumption
434.958	event	sync	rsync
