time	type	subtype	content
10.799	event	sync	rsync
14.193	event	sync	rsync
17.918	event	input	poke_6_out
17.965	event	input	poke_6
20.660	event	sync	rsync
25.861	event	input	poke_6_out
26.862	event	timer	consumption_timer
26.862	state		inter_trial_interval
27.111	event	sync	rsync
28.230	event	input	poke_6
28.298	event	input	poke_6_out
28.960	state		initiation_state
30.048	event	sync	rsync
31.516	event	input	poke_4
32.458	event	input	poke_4_out
32.945	event	input	poke_5
32.946	state		choice_state
33.008	event	input	poke_5_out
33.318	event	input	poke_4
33.319	state		chose_left
33.320	variable	print	{"n_trials": 3, "n_rewards": 2, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.3894004, "threshold_crossed": false}
33.821	state		reward_left
33.892	state		reward_consumption
37.016	event	sync	rsync
40.115	event	input	poke_4_out
41.115	event	timer	consumption_timer
41.115	state		inter_trial_interval
42.064	event	sync	rsync
43.755	state		initiation_state
43.772	event	input	poke_5
43.773	state		choice_state
43.903	event	input	poke_5_out
44.234	event	input	poke_4
44.235	state		chose_left
44.236	variable	print	{"n_trials": 4, "n_rewards": 2, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3436446, "threshold_crossed": false}
44.737	state		no_reward
44.837	state		reward_consumption
45.542	event	input	poke_4_out
45.579	event	input	poke_4
45.684	event	input	poke_4_out
46.685	event	timer	consumption_timer
46.685	state		inter_trial_interval
46.728	event	input	poke_4
46.910	event	input	poke_4_out
48.741	event	sync	rsync
49.371	event	input	poke_5
49.401	state		initiation_state
49.449	event	input	poke_5_out
49.683	event	input	poke_5
49.684	state		choice_state
49.720	event	input	poke_5_out
50.048	event	input	poke_4
50.049	state		chose_left
50.050	variable	print	{"n_trials": 5, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.3032653, "threshold_crossed": false}
50.551	state		reward_left
50.622	state		reward_consumption
51.837	event	sync	rsync
54.387	event	sync	rsync
54.965	event	input	poke_4_out
55.011	event	input	poke_4
55.102	event	input	poke_4_out
55.113	event	input	poke_4
55.187	event	input	poke_4_out
55.739	event	sync	rsync
56.187	event	timer	consumption_timer
56.187	state		inter_trial_interval
56.847	event	input	poke_5
56.876	event	input	poke_5_out
58.061	event	input	poke_6
58.708	event	input	poke_6_out
58.934	state		initiation_state
59.468	event	sync	rsync
59.815	event	input	poke_4
60.221	event	input	poke_4_out
60.541	event	input	poke_5
60.542	state		forced_choice_left
60.592	event	input	poke_5_out
60.999	event	input	poke_4
61.000	state		chose_left
61.001	variable	print	{"n_trials": 6, "n_rewards": 4, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.3032653, "threshold_crossed": false}
61.501	state		reward_left
61.572	state		reward_consumption
65.240	event	input	poke_4_out
65.295	event	input	poke_4
65.748	event	input	poke_4_out
66.749	event	timer	consumption_timer
66.749	state		inter_trial_interval
66.927	event	input	poke_5
66.998	event	input	poke_5_out
67.331	event	input	poke_4
67.462	event	sync	rsync
68.024	event	input	poke_4_out
68.739	event	input	poke_4
69.603	event	input	poke_4_out
69.730	state		initiation_state
69.917	event	input	poke_5
69.918	state		choice_state
70.045	event	input	poke_5_out
70.726	event	input	poke_4
70.728	state		chose_left
70.729	variable	print	{"n_trials": 7, "n_rewards": 4, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2676307, "threshold_crossed": false}
70.986	event	sync	rsync
71.229	state		no_reward
71.329	state		reward_consumption
71.957	event	sync	rsync
72.018	event	input	poke_4_out
72.388	event	input	poke_5
72.420	event	input	poke_5_out
72.485	event	input	poke_5
72.537	event	input	poke_5_out
73.018	event	timer	consumption_timer
73.018	state		inter_trial_interval
73.695	event	input	poke_5
73.716	event	input	poke_5_out
73.738	event	input	poke_5
73.877	event	input	poke_5_out
74.245	event	input	poke_4
74.296	event	input	poke_4_out
74.465	state		initiation_state
74.674	event	input	poke_5
74.675	state		choice_state
74.753	event	input	poke_5_out
75.125	event	input	poke_6
75.126	state		chose_right
75.127	variable	print	{"n_trials": 8, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3536864, "threshold_crossed": false}
75.628	state		reward_right
75.698	state		reward_consumption
76.087	event	sync	rsync
78.138	event	sync	rsync
79.213	event	input	poke_6_out
80.213	event	timer	consumption_timer
80.213	state		inter_trial_interval
81.265	state		initiation_state
83.538	event	input	poke_5
83.539	state		choice_state
83.638	event	input	poke_5_out
84.021	event	input	poke_4
84.022	state		chose_left
84.023	variable	print	{"n_trials": 9, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3121271, "threshold_crossed": false}
84.524	state		no_reward
84.624	state		reward_consumption
85.017	event	input	poke_4_out
85.114	event	sync	rsync
85.835	event	input	poke_5
85.916	event	input	poke_5_out
86.017	event	timer	consumption_timer
86.017	state		inter_trial_interval
88.219	event	input	poke_5
88.350	event	input	poke_5_out
88.639	state		initiation_state
89.447	event	sync	rsync
89.638	event	input	poke_4
90.269	event	input	poke_4_out
90.615	event	input	poke_5
90.616	state		choice_state
90.688	event	input	poke_5_out
91.067	event	input	poke_4
91.068	state		chose_left
91.069	variable	print	{"n_trials": 10, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2754512, "threshold_crossed": false}
91.569	state		no_reward
91.669	state		reward_consumption
92.321	event	input	poke_4_out
93.106	event	input	poke_5
93.125	event	input	poke_5_out
93.322	event	timer	consumption_timer
93.322	state		inter_trial_interval
93.716	event	input	poke_5
93.832	event	input	poke_5_out
95.740	state		initiation_state
96.073	event	sync	rsync
105.576	event	sync	rsync
108.925	event	input	poke_5
108.926	state		choice_state
108.993	event	input	poke_5_out
109.049	event	input	poke_5
109.070	event	input	poke_5_out
109.618	event	input	poke_4
109.619	state		chose_left
109.620	variable	print	{"n_trials": 11, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2430849, "threshold_crossed": false}
110.121	state		no_reward
110.221	state		reward_consumption
110.515	event	input	poke_4_out
111.515	event	timer	consumption_timer
111.515	state		inter_trial_interval
112.104	event	sync	rsync
112.721	state		initiation_state
113.463	event	sync	rsync
114.014	event	input	poke_5
114.015	state		forced_choice_right
114.072	event	input	poke_5_out
114.501	event	input	poke_6
114.502	state		chose_right
114.503	variable	print	{"n_trials": 12, "n_rewards": 6, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.2430849, "threshold_crossed": false}
115.004	state		reward_right
115.074	state		reward_consumption
120.132	event	input	poke_6_out
121.133	event	timer	consumption_timer
121.133	state		inter_trial_interval
122.382	event	sync	rsync
123.484	event	input	poke_5
123.550	state		initiation_state
123.562	event	input	poke_5_out
123.718	event	sync	rsync
123.919	event	input	poke_6
124.876	event	input	poke_6_out
126.747	event	input	poke_5
126.748	state		choice_state
126.838	event	input	poke_5_out
127.324	event	input	poke_6
127.325	state		chose_right
127.326	variable	print	{"n_trials": 13, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.3320248, "threshold_crossed": false}
127.827	state		reward_right
127.897	state		reward_consumption
130.562	event	sync	rsync
132.826	event	input	poke_6_out
133.827	event	timer	consumption_timer
133.827	state		inter_trial_interval
133.858	event	sync	rsync
135.453	state		initiation_state
136.334	event	input	poke_4
136.356	event	input	poke_4_out
137.302	event	input	poke_5
137.303	state		choice_state
137.394	event	input	poke_5_out
137.784	event	input	poke_4
137.785	state		chose_left
137.786	variable	print	{"n_trials": 14, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2930108, "threshold_crossed": false}
138.287	state		no_reward
138.387	state		reward_consumption
139.079	event	input	poke_4_out
140.079	event	timer	consumption_timer
140.079	state		inter_trial_interval
140.363	event	sync	rsync
141.349	event	input	poke_5
141.412	event	input	poke_5_out
141.477	event	input	poke_5
141.672	event	input	poke_5_out
142.626	state		initiation_state
142.787	event	input	poke_5
142.788	state		choice_state
142.854	event	input	poke_5_out
143.259	event	input	poke_4
143.260	state		chose_left
143.261	variable	print	{"n_trials": 15, "n_rewards": 8, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.2585811, "threshold_crossed": false}
143.761	state		reward_left
143.832	state		reward_consumption
147.070	event	sync	rsync
149.279	event	input	poke_4_out
150.280	event	timer	consumption_timer
150.280	state		inter_trial_interval
152.667	state		initiation_state
153.314	event	input	poke_4
153.582	event	sync	rsync
154.355	event	input	poke_4_out
154.743	event	input	poke_5
154.744	state		forced_choice_left
154.793	event	input	poke_5_out
155.132	event	input	poke_4
155.133	state		chose_left
155.133	variable	print	{"n_trials": 16, "n_rewards": 8, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2585811, "threshold_crossed": false}
155.634	state		no_reward
155.734	state		reward_consumption
156.041	event	input	poke_4_out
156.581	event	input	poke_5
156.669	event	input	poke_5_out
157.041	event	timer	consumption_timer
157.041	state		inter_trial_interval
157.686	event	input	poke_5
157.729	event	input	poke_5_out
158.334	event	input	poke_5
158.536	event	input	poke_5_out
158.543	event	sync	rsync
158.879	state		initiation_state
159.099	event	input	poke_4
159.214	event	input	poke_4_out
159.236	event	input	poke_4
159.308	event	input	poke_4_out
159.675	event	input	poke_5
159.676	state		choice_state
159.868	event	input	poke_5_out
160.245	event	input	poke_4
160.246	state		chose_left
160.247	variable	print	{"n_trials": 17, "n_rewards": 9, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.2281971, "threshold_crossed": false}
160.748	state		reward_left
160.819	state		reward_consumption
161.370	event	sync	rsync
165.367	event	input	poke_4_out
166.368	event	timer	consumption_timer
166.368	state		inter_trial_interval
166.443	event	input	poke_5
166.591	event	input	poke_5_out
167.121	event	sync	rsync
167.591	state		initiation_state
167.984	event	input	poke_5
167.986	state		forced_choice_left
168.099	event	input	poke_5_out
168.610	event	input	poke_5
168.732	event	input	poke_5_out
169.014	event	input	poke_4
169.015	state		chose_left
169.016	variable	print	{"n_trials": 18, "n_rewards": 9, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2281971, "threshold_crossed": false}
169.517	state		no_reward
169.617	state		reward_consumption
170.187	event	input	poke_4_out
170.704	event	input	poke_5
170.784	event	input	poke_5_out
171.188	event	timer	consumption_timer
171.188	state		inter_trial_interval
172.407	event	sync	rsync
172.503	state		initiation_state
172.783	event	input	poke_5
172.784	state		choice_state
172.810	event	input	poke_5_out
173.590	event	input	poke_5
173.686	event	input	poke_5_out
174.097	event	input	poke_4
174.098	state		chose_left
174.099	variable	print	{"n_trials": 19, "n_rewards": 9, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.2013832, "threshold_crossed": false}
174.600	state		no_reward
174.700	state		reward_consumption
175.123	event	input	poke_4_out
176.123	event	timer	consumption_timer
176.123	state		inter_trial_interval
176.142	event	sync	rsync
176.789	event	sync	rsync
177.174	state		initiation_state
177.999	event	input	poke_5
178.000	state		choice_state
178.105	event	input	poke_5_out
178.606	event	input	poke_4
178.607	state		chose_left
178.608	variable	print	{"n_trials": 20, "n_rewards": 9, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.17772, "threshold_crossed": false}
179.108	state		no_reward
179.208	state		reward_consumption
179.702	event	input	poke_4_out
179.761	event	input	poke_4
179.808	event	input	poke_4_out
180.042	event	sync	rsync
180.808	event	timer	consumption_timer
180.808	state		inter_trial_interval
183.457	state		initiation_state
187.150	event	sync	rsync
191.663	event	sync	rsync
192.203	event	input	poke_5
192.205	state		forced_choice_right
192.308	event	input	poke_5_out
193.387	event	input	poke_6
193.388	state		chose_right
193.389	variable	print	{"n_trials": 21, "n_rewards": 9, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.17772, "threshold_crossed": false}
193.890	state		no_reward
193.990	state		reward_consumption
194.428	event	input	poke_6_out
195.113	event	sync	rsync
195.428	event	timer	consumption_timer
195.428	state		inter_trial_interval
196.828	state		initiation_state
197.988	event	input	poke_5
197.990	state		choice_state
198.099	event	input	poke_5_out
198.567	event	input	poke_4
198.568	state		chose_left
198.569	variable	print	{"n_trials": 22, "n_rewards": 9, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.1568374, "threshold_crossed": false}
199.069	state		no_reward
199.169	state		reward_consumption
200.301	event	input	poke_4_out
200.491	event	sync	rsync
201.302	event	timer	consumption_timer
201.302	state		inter_trial_interval
203.022	state		initiation_state
204.087	event	input	poke_5
204.088	state		choice_state
204.111	event	input	poke_5_out
204.211	event	input	poke_5
204.314	event	input	poke_5_out
204.673	event	input	poke_4
204.674	state		chose_left
204.675	variable	print	{"n_trials": 23, "n_rewards": 10, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.1384085, "threshold_crossed": false}
205.176	state		reward_left
205.247	state		reward_consumption
208.508	event	input	poke_4_out
209.509	event	timer	consumption_timer
209.509	state		inter_trial_interval
209.692	event	sync	rsync
210.679	state		initiation_state
212.736	event	input	poke_5
212.737	state		choice_state
212.860	event	input	poke_5_out
213.211	event	input	poke_4
213.212	state		chose_left
213.218	variable	print	{"n_trials": 24, "n_rewards": 10, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.1221451, "threshold_crossed": false}
213.719	state		no_reward
213.819	state		reward_consumption
214.359	event	input	poke_4_out
214.725	event	input	poke_5
214.750	event	input	poke_5_out
215.359	event	timer	consumption_timer
215.359	state		inter_trial_interval
216.435	state		initiation_state
216.709	event	input	poke_5
216.710	state		choice_state
216.840	event	input	poke_5_out
216.849	event	sync	rsync
217.264	event	input	poke_6
217.265	state		chose_right
217.266	variable	print	{"n_trials": 25, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.2252958, "threshold_crossed": false}
217.766	state		reward_right
217.836	state		reward_consumption
221.822	event	sync	rsync
222.874	event	input	poke_6_out
222.895	event	input	poke_6
222.976	event	input	poke_6_out
223.034	event	input	poke_6
223.052	event	input	poke_6_out
224.052	event	timer	consumption_timer
224.052	state		inter_trial_interval
226.176	state		initiation_state
226.768	event	input	poke_4
226.831	event	input	poke_4_out
227.500	event	input	poke_5
227.501	state		choice_state
227.613	event	input	poke_5_out
228.035	event	input	poke_6
228.036	state		chose_right
228.037	variable	print	{"n_trials": 26, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.3163259, "threshold_crossed": false}
228.538	state		no_reward
228.638	state		reward_consumption
229.016	event	sync	rsync
229.046	event	input	poke_6_out
230.047	event	timer	consumption_timer
230.047	state		inter_trial_interval
231.453	event	input	poke_5
231.586	event	input	poke_5_out
231.730	state		initiation_state
232.385	event	input	poke_4
232.497	event	input	poke_4_out
232.868	event	input	poke_5
232.869	state		choice_state
232.921	event	input	poke_5_out
233.360	event	input	poke_6
233.361	state		chose_right
233.362	variable	print	{"n_trials": 27, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.3966597, "threshold_crossed": false}
233.863	state		no_reward
233.963	state		reward_consumption
234.165	event	input	poke_6_out
235.119	event	input	poke_5
235.128	event	input	poke_5_out
235.166	event	timer	consumption_timer
235.166	state		inter_trial_interval
236.256	state		initiation_state
237.159	event	sync	rsync
237.655	event	input	poke_5
237.656	state		forced_choice_left
237.703	event	input	poke_5_out
238.498	event	input	poke_5
238.581	event	input	poke_5_out
239.000	event	input	poke_4
239.001	state		chose_left
239.002	variable	print	{"n_trials": 28, "n_rewards": 11, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.3966597, "threshold_crossed": false}
239.503	state		no_reward
239.603	state		reward_consumption
240.238	event	input	poke_4_out
241.239	event	timer	consumption_timer
241.239	state		inter_trial_interval
242.029	event	input	poke_5
242.058	event	input	poke_5_out
243.049	state		initiation_state
243.431	event	input	poke_6
243.898	event	input	poke_6_out
244.429	event	sync	rsync
244.475	event	input	poke_5
244.476	state		choice_state
244.522	event	input	poke_5_out
244.996	event	input	poke_4
244.997	state		chose_left
244.998	variable	print	{"n_trials": 29, "n_rewards": 12, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": true, "mov_ave": 0.350051, "threshold_crossed": false}
245.499	state		reward_left
245.570	state		reward_consumption
247.145	event	sync	rsync
247.864	event	sync	rsync
248.206	event	input	poke_4_out
248.228	event	input	poke_4
248.283	event	input	poke_4_out
249.284	event	timer	consumption_timer
249.284	state		inter_trial_interval
250.679	state		initiation_state
251.571	event	sync	rsync
254.064	event	input	poke_4
254.141	event	input	poke_4_out
254.659	event	sync	rsync
254.660	event	input	poke_5
254.661	state		forced_choice_left
254.756	event	input	poke_5_out
255.076	event	input	poke_5
255.226	event	input	poke_5_out
255.608	event	input	poke_4
255.609	state		chose_left
255.610	variable	print	{"n_trials": 30, "n_rewards": 12, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.350051, "threshold_crossed": false}
256.110	state		no_reward
256.210	state		reward_consumption
256.612	event	input	poke_4_out
256.713	event	sync	rsync
257.612	event	timer	consumption_timer
257.612	state		inter_trial_interval
258.692	event	sync	rsync
259.160	event	input	poke_5
259.281	event	input	poke_5_out
260.606	state		initiation_state
260.750	event	input	poke_5
260.751	state		choice_state
260.835	event	input	poke_5_out
261.293	event	input	poke_6
261.294	state		chose_right
261.295	variable	print	{"n_trials": 31, "n_rewards": 13, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.426422, "threshold_crossed": false}
261.796	state		reward_right
261.866	state		reward_consumption
266.487	event	sync	rsync
267.579	event	input	poke_6_out
268.579	event	timer	consumption_timer
268.579	state		inter_trial_interval
268.834	event	input	poke_6
268.953	event	input	poke_6_out
270.516	state		initiation_state
271.072	event	input	poke_4
271.135	event	input	poke_4_out
272.045	event	input	poke_5
272.046	state		choice_state
272.148	event	input	poke_5_out
272.609	event	input	poke_6
272.610	state		chose_right
272.611	variable	print	{"n_trials": 32, "n_rewards": 13, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.4938192, "threshold_crossed": false}
273.111	state		no_reward
273.211	state		reward_consumption
273.549	event	input	poke_6_out
273.683	event	sync	rsync
274.550	event	timer	consumption_timer
274.550	state		inter_trial_interval
276.395	state		initiation_state
276.772	event	sync	rsync
277.114	event	input	poke_4
277.162	event	input	poke_4_out
277.782	event	input	poke_5
277.783	state		choice_state
277.823	event	input	poke_5_out
277.954	event	input	poke_5
278.015	event	input	poke_5_out
278.389	event	input	poke_6
278.390	state		chose_right
278.391	variable	print	{"n_trials": 33, "n_rewards": 14, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.553297, "threshold_crossed": false}
278.892	state		reward_right
278.962	state		reward_consumption
283.189	event	input	poke_6_out
283.311	event	sync	rsync
284.189	event	timer	consumption_timer
284.189	state		inter_trial_interval
286.090	state		initiation_state
291.665	event	sync	rsync
296.214	event	sync	rsync
297.778	event	sync	rsync
304.825	event	sync	rsync
308.274	event	sync	rsync
310.110	event	input	poke_5
310.111	state		choice_state
310.178	event	input	poke_5_out
310.669	event	input	poke_4
310.670	state		chose_left
310.671	variable	print	{"n_trials": 34, "n_rewards": 14, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_4", "correct": false, "outcome": false, "mov_ave": 0.4882829, "threshold_crossed": false}
311.172	state		no_reward
311.272	state		reward_consumption
311.603	event	input	poke_4_out
312.603	event	timer	consumption_timer
312.603	state		inter_trial_interval
312.998	event	input	poke_5
313.134	event	input	poke_5_out
313.654	state		initiation_state
314.585	event	input	poke_6
315.017	event	input	poke_6_out
316.046	event	sync	rsync
320.393	event	sync	rsync
320.953	event	sync	rsync
330.135	event	sync	rsync
339.680	event	sync	rsync
341.028	event	sync	rsync
346.766	event	sync	rsync
349.704	event	sync	rsync
350.781	event	sync	rsync
357.360	event	sync	rsync
358.337	event	sync	rsync
363.019	event	sync	rsync
371.180	event	sync	rsync
372.904	event	sync	rsync
376.271	event	sync	rsync
379.860	event	sync	rsync
387.337	event	sync	rsync
391.892	event	sync	rsync
400.228	event	sync	rsync
401.814	event	sync	rsync
403.913	event	sync	rsync
405.342	event	sync	rsync
406.967	event	sync	rsync
411.578	event	sync	rsync
416.175	event	sync	rsync
419.132	event	sync	rsync
425.664	event	sync	rsync
432.387	event	sync	rsync
437.654	event	sync	rsync
444.024	event	sync	rsync
452.527	event	sync	rsync
460.001	event	sync	rsync
468.759	event	sync	rsync
475.576	event	sync	rsync
484.260	event	sync	rsync
490.757	event	sync	rsync
497.991	event	sync	rsync
505.633	event	sync	rsync
506.853	event	sync	rsync
508.580	event	sync	rsync
517.832	event	sync	rsync
524.131	event	sync	rsync
528.476	event	sync	rsync
529.310	event	sync	rsync
538.310	event	sync	rsync
539.147	event	sync	rsync
547.968	event	sync	rsync
552.180	event	sync	rsync
557.975	event	sync	rsync
561.381	event	sync	rsync
570.903	event	sync	rsync
580.110	event	sync	rsync
581.224	event	sync	rsync
583.886	event	sync	rsync
592.826	event	sync	rsync
593.077	event	input	poke_4
593.309	event	input	poke_4_out
594.252	event	input	poke_5
594.254	state		choice_state
594.354	event	input	poke_5_out
595.006	event	input	poke_6
595.007	state		chose_right
595.008	variable	print	{"n_trials": 35, "n_rewards": 15, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5484113, "threshold_crossed": false}
595.509	state		reward_right
595.579	state		reward_consumption
597.343	event	sync	rsync
598.078	event	input	poke_6_out
599.079	event	timer	consumption_timer
599.079	state		inter_trial_interval
601.115	state		initiation_state
601.877	event	sync	rsync
602.997	event	input	poke_4
603.028	event	input	poke_4_out
610.469	event	input	poke_5
610.470	state		forced_choice_right
610.525	event	input	poke_5_out
610.635	event	sync	rsync
611.261	event	input	poke_6
611.262	state		chose_right
611.263	variable	print	{"n_trials": 36, "n_rewards": 16, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": true, "mov_ave": 0.5484113, "threshold_crossed": false}
611.709	event	sync	rsync
611.764	state		reward_right
611.834	state		reward_consumption
617.619	event	input	poke_6_out
618.067	event	sync	rsync
618.620	event	timer	consumption_timer
618.620	state		inter_trial_interval
619.671	state		initiation_state
619.686	event	sync	rsync
620.631	event	sync	rsync
620.690	event	input	poke_6
620.728	event	input	poke_6_out
624.117	event	input	poke_5
624.118	state		choice_state
624.266	event	input	poke_5_out
624.449	event	sync	rsync
624.771	event	input	poke_6
624.773	state		chose_right
624.773	variable	print	{"n_trials": 37, "n_rewards": 16, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6014743, "threshold_crossed": false}
625.274	state		no_reward
625.374	state		reward_consumption
627.407	event	input	poke_6_out
628.408	event	timer	consumption_timer
628.408	state		inter_trial_interval
630.947	state		initiation_state
632.499	event	input	poke_4
632.573	event	input	poke_4_out
633.489	event	input	poke_5
633.490	state		choice_state
633.547	event	input	poke_5_out
633.859	event	sync	rsync
633.979	event	input	poke_6
633.980	state		chose_right
633.981	variable	print	{"n_trials": 38, "n_rewards": 16, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_6", "choice": "poke_6", "correct": true, "outcome": false, "mov_ave": 0.6483024, "threshold_crossed": false}
634.481	state		no_reward
634.581	state		reward_consumption
634.822	event	input	poke_6_out
635.823	event	timer	consumption_timer
635.823	state		inter_trial_interval
637.369	state		initiation_state
637.598	event	input	poke_4
637.691	event	input	poke_4_out
637.836	event	input	poke_4
637.928	event	input	poke_4_out
638.641	event	input	poke_5
638.642	state		forced_choice_right
638.701	event	input	poke_5_out
639.211	event	input	poke_6
639.212	state		chose_right
