time	type	subtype	content
10.435	state		inter_trial_interval
12.851	event	input	poke_5
12.947	event	input	poke_5_out
13.303	state		initiation_state
13.828	event	input	poke_5
13.829	state		forced_choice_right
13.850	event	input	poke_5_out
14.283	event	input	poke_6
14.284	state		chose_right
14.284	variable	print	{"n_trials": 3, "n_rewards": 1, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.5069036, "threshold_crossed": false}
14.509	event	input	poke_6_out
14.550	event	input	poke_6
14.785	state		reward_right
14.855	state		reward_consumption
17.015	event	sync	rsync
17.232	event	input	poke_6_out
17.275	event	input	poke_6
17.300	event	input	poke_6_out
17.354	event	input	poke_6
17.701	event	input	poke_6_out
18.702	event	timer	consumption_timer
18.702	state		inter_trial_interval
20.944	state		initiation_state
20.984	event	input	poke_5
20.985	state		choice_state
21.063	event	input	poke_5_out
21.528	event	input	poke_4
21.530	state		chose_left
21.531	variable	print	{"n_trials": 4, "n_rewards": 1, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.5648439, "threshold_crossed": false}
21.598	event	input	poke_4_out
21.674	event	input	poke_4
22.031	state		no_reward
22.131	state		reward_consumption
22.265	event	input	poke_4_out
23.266	event	timer	consumption_timer
23.266	state		inter_trial_interval
24.789	state		initiation_state
25.508	event	sync	rsync
27.462	event	sync	rsync
31.889	event	sync	rsync
32.516	event	sync	rsync
34.129	event	input	poke_5
34.131	state		choice_state
34.231	event	input	poke_5_out
34.493	event	input	poke_5
34.609	event	input	poke_5_out
34.673	event	sync	rsync
35.206	event	input	poke_6
35.207	state		chose_right
35.208	variable	print	{"n_trials": 5, "n_rewards": 1, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.498473, "threshold_crossed": false}
35.279	event	input	poke_6_out
35.409	event	input	poke_6
35.709	state		no_reward
35.809	state		reward_consumption
35.929	event	sync	rsync
36.113	event	input	poke_6_out
37.114	event	timer	consumption_timer
37.114	state		inter_trial_interval
39.465	state		initiation_state
40.013	event	input	poke_5
40.014	state		forced_choice_left
40.131	event	input	poke_5_out
40.573	event	input	poke_4
40.574	state		chose_left
40.575	variable	print	{"n_trials": 6, "n_rewards": 2, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.498473, "threshold_crossed": false}
41.076	state		reward_left
41.147	state		reward_consumption
41.614	event	sync	rsync
42.983	event	input	poke_4_out
43.128	event	input	poke_4
45.824	event	input	poke_4_out
45.876	event	input	poke_4
45.927	event	input	poke_4_out
46.928	event	timer	consumption_timer
46.928	state		inter_trial_interval
47.333	event	sync	rsync
49.234	state		initiation_state
49.785	event	input	poke_4
49.904	event	input	poke_4_out
50.063	event	input	poke_4
50.494	event	input	poke_4_out
50.932	event	input	poke_5
50.933	state		choice_state
51.001	event	input	poke_5_out
51.258	event	sync	rsync
51.804	event	input	poke_6
51.805	state		chose_right
51.806	variable	print	{"n_trials": 7, "n_rewards": 2, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.4399009, "threshold_crossed": false}
51.893	event	input	poke_6_out
51.981	event	input	poke_6
52.307	state		no_reward
52.407	state		reward_consumption
52.796	event	input	poke_6_out
53.796	event	timer	consumption_timer
53.796	state		inter_trial_interval
55.125	state		initiation_state
55.641	event	input	poke_5
55.642	state		choice_state
55.714	event	input	poke_5_out
56.230	event	input	poke_4
56.231	state		chose_left
56.232	variable	print	{"n_trials": 8, "n_rewards": 3, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5057143, "threshold_crossed": false}
56.257	event	input	poke_4_out
56.269	event	input	poke_4
56.733	state		reward_left
56.804	state		reward_consumption
58.508	event	input	poke_4_out
58.547	event	input	poke_4
58.893	event	sync	rsync
62.132	event	input	poke_4_out
62.188	event	input	poke_4
62.256	event	input	poke_4_out
62.325	event	input	poke_4
62.390	event	input	poke_4_out
63.390	event	timer	consumption_timer
63.390	state		inter_trial_interval
64.417	state		initiation_state
67.807	event	sync	rsync
73.927	event	sync	rsync
74.477	event	input	poke_5
74.478	state		choice_state
74.635	event	input	poke_5_out
74.986	event	input	poke_4
74.987	state		chose_left
74.988	variable	print	{"n_trials": 9, "n_rewards": 4, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5637944, "threshold_crossed": false}
75.489	state		reward_left
75.560	state		reward_consumption
76.811	event	input	poke_4_out
76.841	event	input	poke_4
78.554	event	sync	rsync
81.660	event	input	poke_4_out
82.661	event	timer	consumption_timer
82.661	state		inter_trial_interval
82.727	event	sync	rsync
84.646	event	input	poke_5
84.719	event	input	poke_5_out
85.182	state		initiation_state
87.038	event	input	poke_6
87.109	event	input	poke_6_out
87.164	event	input	poke_6
87.539	event	sync	rsync
87.669	event	input	poke_6_out
87.733	event	input	poke_6
87.843	event	input	poke_6_out
88.265	event	input	poke_5
88.266	state		choice_state
88.384	event	input	poke_5_out
88.828	event	input	poke_4
88.830	state		chose_left
88.830	variable	print	{"n_trials": 10, "n_rewards": 4, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.6150499, "threshold_crossed": false}
89.331	state		no_reward
89.431	state		reward_consumption
89.625	event	input	poke_4_out
89.633	event	input	poke_4
89.902	event	input	poke_4_out
90.903	event	timer	consumption_timer
90.903	state		inter_trial_interval
92.257	state		initiation_state
96.933	event	sync	rsync
101.462	event	sync	rsync
107.977	event	sync	rsync
113.670	event	input	poke_5
113.671	state		forced_choice_left
113.771	event	input	poke_5_out
114.151	event	sync	rsync
114.251	event	input	poke_4
114.252	state		chose_left
114.253	variable	print	{"n_trials": 11, "n_rewards": 5, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6150499, "threshold_crossed": false}
114.754	state		reward_left
114.825	state		reward_consumption
117.498	event	input	poke_4_out
117.548	event	input	poke_4
120.101	event	sync	rsync
120.191	event	input	poke_4_out
120.208	event	input	poke_4
120.240	event	input	poke_4_out
121.240	event	timer	consumption_timer
121.240	state		inter_trial_interval
122.568	state		initiation_state
125.553	event	input	poke_4
125.661	event	input	poke_4_out
125.809	event	sync	rsync
126.544	event	input	poke_5
126.545	state		choice_state
126.591	event	input	poke_5_out
126.711	event	input	poke_5
126.799	event	input	poke_5_out
127.206	event	input	poke_6
127.207	state		chose_right
127.208	variable	print	{"n_trials": 12, "n_rewards": 5, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.5427796, "threshold_crossed": false}
127.289	event	input	poke_6_out
127.350	event	input	poke_6
127.451	event	sync	rsync
127.709	state		no_reward
127.809	state		reward_consumption
128.002	event	input	poke_6_out
129.003	event	timer	consumption_timer
129.003	state		inter_trial_interval
130.842	event	input	poke_5
130.897	event	input	poke_5_out
130.949	event	input	poke_5
131.110	state		initiation_state
131.244	event	input	poke_5_out
131.416	event	input	poke_5
131.417	state		choice_state
131.614	event	input	poke_5_out
132.105	event	input	poke_4
132.107	state		chose_left
132.107	variable	print	{"n_trials": 13, "n_rewards": 6, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5965044, "threshold_crossed": false}
132.608	state		reward_left
132.679	state		reward_consumption
134.942	event	input	poke_4_out
134.974	event	input	poke_4
136.846	event	sync	rsync
139.614	event	input	poke_4_out
140.614	event	timer	consumption_timer
140.614	state		inter_trial_interval
141.687	event	sync	rsync
142.610	state		initiation_state
143.224	event	input	poke_5
143.225	state		forced_choice_right
143.323	event	input	poke_5_out
144.232	event	input	poke_6
144.233	state		chose_right
144.234	variable	print	{"n_trials": 14, "n_rewards": 6, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.5965044, "threshold_crossed": false}
144.734	state		no_reward
144.834	state		reward_consumption
144.946	event	input	poke_6_out
145.830	event	input	poke_6
146.364	event	input	poke_6_out
146.803	event	sync	rsync
147.364	event	timer	consumption_timer
147.364	state		inter_trial_interval
147.526	event	input	poke_5
147.631	event	input	poke_5_out
147.659	event	input	poke_5
147.738	event	input	poke_5_out
149.325	state		initiation_state
150.013	event	input	poke_5
150.014	state		choice_state
150.036	event	input	poke_5_out
150.064	event	input	poke_5
150.098	event	input	poke_5_out
150.276	event	input	poke_5
150.659	event	input	poke_5_out
151.073	event	input	poke_6
151.074	state		chose_right
151.075	variable	print	{"n_trials": 15, "n_rewards": 6, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.5264133, "threshold_crossed": false}
151.154	event	input	poke_6_out
151.221	event	input	poke_6
151.576	state		no_reward
151.676	state		reward_consumption
151.881	event	input	poke_6_out
152.882	event	timer	consumption_timer
152.882	state		inter_trial_interval
153.656	event	input	poke_5
153.751	event	input	poke_5_out
153.772	event	input	poke_5
154.002	event	input	poke_5_out
154.943	state		initiation_state
155.166	event	sync	rsync
155.763	event	input	poke_5
155.764	state		choice_state
155.900	event	input	poke_5_out
156.328	event	input	poke_4
156.329	state		chose_left
156.330	variable	print	{"n_trials": 16, "n_rewards": 7, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.5820612, "threshold_crossed": false}
156.831	state		reward_left
156.902	state		reward_consumption
158.376	event	sync	rsync
162.161	event	sync	rsync
163.076	event	input	poke_4_out
163.118	event	input	poke_4
164.814	event	input	poke_4_out
165.815	event	timer	consumption_timer
165.815	state		inter_trial_interval
167.596	state		initiation_state
168.067	event	sync	rsync
171.299	event	sync	rsync
174.057	event	sync	rsync
176.422	event	sync	rsync
177.517	event	sync	rsync
178.186	event	input	poke_4
178.247	event	input	poke_4_out
178.281	event	input	poke_4
179.096	event	input	poke_4_out
180.515	event	sync	rsync
185.248	event	input	poke_5
185.249	state		forced_choice_right
185.274	event	input	poke_5_out
186.189	event	input	poke_6
186.190	state		chose_right
186.191	variable	print	{"n_trials": 17, "n_rewards": 7, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.5820612, "threshold_crossed": false}
186.250	event	input	poke_6_out
186.281	event	input	poke_6
186.339	event	input	poke_6_out
186.524	event	input	poke_6
186.628	event	input	poke_6_out
186.692	state		no_reward
186.693	event	sync	rsync
186.792	state		reward_consumption
187.792	event	timer	consumption_timer
187.792	state		inter_trial_interval
190.254	state		initiation_state
190.711	event	input	poke_5
190.717	state		choice_state
190.746	event	input	poke_5_out
190.785	event	input	poke_5
190.809	event	input	poke_5_out
191.246	event	input	poke_4
191.247	state		chose_left
191.248	variable	print	{"n_trials": 18, "n_rewards": 8, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6311703, "threshold_crossed": false}
191.749	state		reward_left
191.820	state		reward_consumption
193.310	event	sync	rsync
195.463	event	sync	rsync
195.624	event	input	poke_4_out
196.625	event	timer	consumption_timer
196.625	state		inter_trial_interval
199.338	state		initiation_state
203.150	event	sync	rsync
203.402	event	input	poke_5
203.403	state		choice_state
203.493	event	input	poke_5_out
204.104	event	input	poke_4
204.105	state		chose_left
204.106	variable	print	{"n_trials": 19, "n_rewards": 9, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.674509, "threshold_crossed": false}
204.607	state		reward_left
204.678	state		reward_consumption
205.675	event	sync	rsync
210.748	event	input	poke_4_out
210.817	event	input	poke_4
210.826	event	sync	rsync
210.915	event	input	poke_4_out
210.926	event	input	poke_4
211.033	event	input	poke_4_out
211.065	event	input	poke_4
217.218	event	input	poke_4_out
218.218	event	timer	consumption_timer
218.218	state		inter_trial_interval
220.337	state		initiation_state
220.355	event	sync	rsync
221.847	event	input	poke_5
221.848	state		choice_state
221.906	event	input	poke_5_out
222.649	event	input	poke_6
222.650	state		chose_right
222.651	variable	print	{"n_trials": 20, "n_rewards": 9, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.5952521, "threshold_crossed": false}
222.744	event	input	poke_6_out
222.800	event	input	poke_6
223.152	state		no_reward
223.252	state		reward_consumption
223.474	event	input	poke_6_out
224.335	event	sync	rsync
224.475	event	timer	consumption_timer
224.475	state		inter_trial_interval
227.311	state		initiation_state
228.133	event	input	poke_5
228.134	state		forced_choice_right
228.180	event	input	poke_5_out
228.240	event	input	poke_5
228.428	event	input	poke_5_out
228.809	event	input	poke_6
228.810	state		chose_right
228.811	variable	print	{"n_trials": 21, "n_rewards": 9, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.5952521, "threshold_crossed": false}
228.920	event	input	poke_6_out
228.998	event	input	poke_6
229.312	state		no_reward
229.412	state		reward_consumption
229.642	event	input	poke_6_out
229.868	event	sync	rsync
230.642	event	timer	consumption_timer
230.642	state		inter_trial_interval
233.499	state		initiation_state
235.163	event	input	poke_5
235.164	state		choice_state
235.170	event	input	poke_5_out
235.642	event	input	poke_4
235.643	state		chose_left
235.644	variable	print	{"n_trials": 22, "n_rewards": 10, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6428113, "threshold_crossed": false}
235.754	event	input	poke_4_out
235.771	event	input	poke_4
236.145	state		reward_left
236.216	state		reward_consumption
237.987	event	input	poke_4_out
238.598	event	sync	rsync
238.988	event	timer	consumption_timer
238.988	state		inter_trial_interval
240.462	state		initiation_state
241.431	event	sync	rsync
242.217	event	input	poke_5
242.218	state		choice_state
242.303	event	input	poke_5_out
242.907	event	input	poke_6
242.908	state		chose_right
242.909	variable	print	{"n_trials": 23, "n_rewards": 11, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.5672789, "threshold_crossed": false}
242.952	event	input	poke_6_out
243.034	event	input	poke_6
243.410	state		reward_right
243.480	state		reward_consumption
246.342	event	sync	rsync
250.030	event	input	poke_6_out
251.031	event	timer	consumption_timer
251.031	state		inter_trial_interval
251.088	event	sync	rsync
253.451	state		initiation_state
254.091	event	input	poke_5
254.092	state		choice_state
254.265	event	input	poke_5_out
254.682	event	input	poke_4
254.684	state		chose_left
254.685	variable	print	{"n_trials": 24, "n_rewards": 12, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.618125, "threshold_crossed": false}
255.185	state		reward_left
255.256	state		reward_consumption
258.358	event	sync	rsync
258.776	event	input	poke_4_out
259.776	event	timer	consumption_timer
259.776	state		inter_trial_interval
260.824	state		initiation_state
261.446	event	input	poke_5
261.448	state		forced_choice_left
261.481	event	input	poke_5_out
261.583	event	input	poke_5
261.600	event	input	poke_5_out
262.359	event	input	poke_4
262.360	state		chose_left
262.361	variable	print	{"n_trials": 25, "n_rewards": 13, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.618125, "threshold_crossed": false}
262.541	event	input	poke_4_out
262.572	event	input	poke_4
262.861	state		reward_left
262.932	state		reward_consumption
263.936	event	sync	rsync
267.591	event	input	poke_4_out
267.626	event	input	poke_4
269.634	event	input	poke_4_out
269.688	event	input	poke_4
269.704	event	input	poke_4_out
270.704	event	timer	consumption_timer
270.704	state		inter_trial_interval
271.980	state		initiation_state
272.199	event	sync	rsync
273.904	event	sync	rsync
276.710	event	input	poke_4
276.797	event	input	poke_4_out
277.412	event	input	poke_5
277.413	state		choice_state
277.534	event	input	poke_5_out
277.648	event	input	poke_5
277.715	event	input	poke_5_out
277.886	event	sync	rsync
278.637	event	input	poke_4
278.638	state		chose_left
278.639	variable	print	{"n_trials": 26, "n_rewards": 13, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.6629965, "threshold_crossed": false}
279.140	state		no_reward
279.240	state		reward_consumption
279.449	event	input	poke_4_out
280.197	event	sync	rsync
280.449	event	timer	consumption_timer
280.449	state		inter_trial_interval
281.200	event	sync	rsync
282.477	event	sync	rsync
282.514	state		initiation_state
284.002	event	input	poke_5
284.003	state		choice_state
284.052	event	input	poke_5_out
284.796	event	input	poke_6
284.797	state		chose_right
284.798	variable	print	{"n_trials": 27, "n_rewards": 13, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.5850924, "threshold_crossed": false}
284.874	event	input	poke_6_out
284.988	event	input	poke_6
285.299	state		no_reward
285.399	state		reward_consumption
285.581	event	input	poke_6_out
286.378	event	sync	rsync
286.582	event	timer	consumption_timer
286.582	state		inter_trial_interval
288.104	state		initiation_state
288.314	event	input	poke_5
288.315	state		choice_state
288.393	event	input	poke_5_out
288.777	event	input	poke_4
288.778	state		chose_left
288.779	variable	print	{"n_trials": 28, "n_rewards": 14, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6338453, "threshold_crossed": false}
289.280	state		reward_left
289.351	state		reward_consumption
294.073	event	sync	rsync
294.489	event	input	poke_4_out
295.489	event	timer	consumption_timer
295.489	state		inter_trial_interval
298.303	state		initiation_state
300.644	event	sync	rsync
305.671	event	sync	rsync
308.200	event	sync	rsync
311.932	event	sync	rsync
312.108	event	input	poke_5
312.109	state		choice_state
312.159	event	input	poke_5_out
312.529	event	input	poke_4
312.530	state		chose_left
312.531	variable	print	{"n_trials": 29, "n_rewards": 15, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6768696, "threshold_crossed": false}
312.619	event	input	poke_4_out
312.635	event	input	poke_4
313.032	state		reward_left
313.103	state		reward_consumption
316.392	event	input	poke_4_out
316.460	event	input	poke_4
316.538	event	input	poke_4_out
316.564	event	input	poke_4
316.639	event	input	poke_4_out
316.665	event	input	poke_4
317.205	event	sync	rsync
317.692	event	input	poke_4_out
317.726	event	input	poke_4
317.824	event	input	poke_4_out
318.459	event	sync	rsync
318.824	event	timer	consumption_timer
318.824	state		inter_trial_interval
320.733	state		initiation_state
321.635	event	input	poke_4
321.648	event	input	poke_4_out
322.273	event	input	poke_5
322.274	state		forced_choice_left
322.341	event	input	poke_5_out
322.781	event	input	poke_4
322.782	state		chose_left
322.783	variable	print	{"n_trials": 30, "n_rewards": 16, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6768696, "threshold_crossed": false}
323.284	state		reward_left
323.355	state		reward_consumption
325.820	event	sync	rsync
327.571	event	input	poke_4_out
328.571	event	timer	consumption_timer
328.571	state		inter_trial_interval
330.505	state		initiation_state
331.783	event	input	poke_4
331.902	event	input	poke_4_out
331.927	event	input	poke_4
332.013	event	input	poke_4_out
332.109	event	input	poke_4
332.133	event	input	poke_4_out
332.843	event	input	poke_5
332.844	state		choice_state
332.941	event	input	poke_5_out
333.744	event	input	poke_5
333.798	event	input	poke_5_out
334.159	event	sync	rsync
334.334	event	input	poke_6
334.335	state		chose_right
334.336	variable	print	{"n_trials": 31, "n_rewards": 16, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.5973353, "threshold_crossed": false}
334.837	state		no_reward
334.937	state		reward_consumption
335.027	event	input	poke_6_out
336.027	event	timer	consumption_timer
336.027	state		inter_trial_interval
336.301	event	input	poke_5
336.355	event	input	poke_5_out
336.499	event	input	poke_5
336.704	event	input	poke_5_out
337.429	event	input	poke_5
337.495	event	input	poke_5_out
337.545	state		initiation_state
337.777	event	input	poke_5
337.778	state		choice_state
337.818	event	input	poke_5_out
338.374	event	input	poke_4
338.375	state		chose_left
338.376	variable	print	{"n_trials": 32, "n_rewards": 16, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.6446497, "threshold_crossed": false}
338.877	state		no_reward
338.977	state		reward_consumption
339.281	event	input	poke_4_out
339.580	event	sync	rsync
340.281	event	timer	consumption_timer
340.281	state		inter_trial_interval
341.428	state		initiation_state
343.049	event	input	poke_5
343.050	state		choice_state
343.163	event	input	poke_5_out
344.187	event	input	poke_4
344.188	state		chose_left
344.189	variable	print	{"n_trials": 33, "n_rewards": 17, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.6864045, "threshold_crossed": false}
344.290	event	input	poke_4_out
344.416	event	input	poke_4
344.690	state		reward_left
344.761	state		reward_consumption
347.307	event	input	poke_4_out
347.336	event	input	poke_4
347.453	event	input	poke_4_out
347.510	event	sync	rsync
348.454	event	timer	consumption_timer
348.454	state		inter_trial_interval
351.446	state		initiation_state
355.172	event	sync	rsync
357.947	event	input	poke_5
357.948	state		choice_state
357.986	event	input	poke_5_out
358.638	event	input	poke_4
358.639	state		chose_left
358.640	variable	print	{"n_trials": 34, "n_rewards": 17, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": false, "mov_ave": 0.7232529, "threshold_crossed": false}
359.141	state		no_reward
359.241	state		reward_consumption
359.356	event	input	poke_4_out
360.357	event	timer	consumption_timer
360.357	state		inter_trial_interval
361.506	state		initiation_state
362.472	event	input	poke_5
362.473	state		choice_state
362.566	event	input	poke_5_out
363.389	event	input	poke_6
363.391	state		chose_right
363.392	variable	print	{"n_trials": 35, "n_rewards": 18, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": true, "mov_ave": 0.6382684, "threshold_crossed": false}
363.454	event	input	poke_6_out
363.586	event	input	poke_6
363.757	event	sync	rsync
363.892	state		reward_right
363.962	state		reward_consumption
365.830	event	sync	rsync
369.974	event	sync	rsync
373.278	event	input	poke_6_out
374.279	event	timer	consumption_timer
374.279	state		inter_trial_interval
375.506	event	sync	rsync
377.148	state		initiation_state
377.905	event	input	poke_5
377.907	state		forced_choice_right
378.039	event	input	poke_5_out
379.733	event	input	poke_6
379.734	state		chose_right
379.735	variable	print	{"n_trials": 36, "n_rewards": 18, "n_blocks": 0, "forced_choice": true, "good_poke": "poke_4", "choice": "poke_6", "correct": false, "outcome": false, "mov_ave": 0.6382684, "threshold_crossed": false}
380.236	state		no_reward
380.336	state		reward_consumption
380.526	event	input	poke_6_out
381.527	event	timer	consumption_timer
381.527	state		inter_trial_interval
382.255	event	input	poke_5
382.312	event	input	poke_5_out
382.491	event	input	poke_5
382.605	event	input	poke_5_out
382.659	event	sync	rsync
383.031	event	input	poke_5
383.108	event	input	poke_5_out
383.433	state		initiation_state
383.916	event	input	poke_5
383.917	state		choice_state
383.960	event	input	poke_5_out
384.401	event	input	poke_4
384.402	state		chose_left
384.408	variable	print	{"n_trials": 37, "n_rewards": 19, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.680773, "threshold_crossed": false}
384.533	event	input	poke_4_out
384.548	event	input	poke_4
384.909	state		reward_left
384.980	state		reward_consumption
388.006	event	input	poke_4_out
388.053	event	input	poke_4
388.130	event	input	poke_4_out
389.131	event	timer	consumption_timer
389.131	state		inter_trial_interval
389.806	event	input	poke_4
389.857	event	input	poke_4_out
391.132	state		initiation_state
392.116	event	sync	rsync
393.008	event	sync	rsync
398.111	event	input	poke_5
398.113	state		choice_state
398.133	event	input	poke_5_out
398.590	event	input	poke_4
398.592	state		chose_left
398.593	variable	print	{"n_trials": 38, "n_rewards": 20, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.7182832, "threshold_crossed": false}
398.694	event	input	poke_4_out
398.743	event	input	poke_4
399.093	state		reward_left
399.164	state		reward_consumption
402.159	event	sync	rsync
404.458	event	sync	rsync
407.839	event	input	poke_4_out
407.871	event	input	poke_4
407.995	event	input	poke_4_out
408.014	event	input	poke_4
408.390	event	input	poke_4_out
409.390	event	timer	consumption_timer
409.390	state		inter_trial_interval
410.879	state		initiation_state
412.947	event	sync	rsync
415.164	event	sync	rsync
417.244	event	input	poke_4
417.258	event	input	poke_4_out
421.294	event	input	poke_5
421.295	state		choice_state
421.389	event	input	poke_5_out
421.930	event	input	poke_4
421.932	state		chose_left
421.933	variable	print	{"n_trials": 39, "n_rewards": 21, "n_blocks": 0, "forced_choice": false, "good_poke": "poke_4", "choice": "poke_4", "correct": true, "outcome": true, "mov_ave": 0.7513858, "threshold_crossed": true}
422.433	state		reward_left
422.504	state		reward_consumption
422.665	event	sync	rsync
424.213	event	sync	rsync
425.239	event	input	poke_4_out
426.240	event	timer	consumption_timer
426.240	state		inter_trial_interval
426.715	event	input	poke_4
426.738	event	input	poke_4_out
